seq,ts_us,s0,s1,s2,s3,s4,s5
120,41369521,0,0,0,0,450,0
121,41379521,0,0,0,0,449,0
122,41389521,0,0,0,0,446,0
123,41399521,0,0,0,0,442,0
124,41409521,0,0,0,0,444,0
125,41419521,0,0,0,0,444,0
126,41429521,0,0,0,0,443,0
127,41439521,0,0,0,0,425,0
128,41449521,0,0,0,0,440,0
129,41459521,0,0,0,0,447,0
130,41469521,0,0,0,0,447,0
131,41479521,0,0,0,0,443,0
132,41489521,0,0,0,0,445,0
133,41499521,0,0,0,0,446,0
134,41509521,0,0,0,0,443,0
135,41519521,0,0,0,0,442,0
136,41529521,0,0,0,0,441,0
137,41539521,0,0,0,0,443,0
138,41549521,0,0,0,0,443,0
139,41559521,0,0,0,0,445,0
140,41569521,0,0,0,0,445,0
141,41579521,0,0,0,0,446,0
142,41589521,0,0,0,0,446,0
143,41599521,0,0,0,0,446,0
144,41609521,0,0,0,0,445,0
145,41619521,0,0,0,0,443,0
146,41629521,0,0,0,0,442,0
147,41639521,0,0,0,0,441,0
148,41649521,0,0,0,0,445,0
149,41659521,0,0,0,0,444,0
150,41669521,0,0,0,0,448,0
151,41679521,0,0,0,0,447,0
152,41689521,0,0,0,0,444,0
153,41699521,0,0,0,0,445,0
154,41709521,0,0,0,0,441,0
155,41719521,0,0,0,0,444,0
156,41729521,0,0,0,0,442,0
157,41739521,0,0,0,0,442,0
158,41749521,0,0,0,0,441,0
159,41759521,0,0,0,0,446,0
160,41769521,0,0,0,0,444,0
161,41779521,0,0,0,0,446,0
162,41789521,0,0,0,0,447,0
163,41799521,0,0,0,0,445,0
164,41809521,0,0,0,0,448,0
165,41819521,0,0,0,0,445,0
166,41829521,0,0,0,0,447,0
167,41839521,0,0,0,0,444,0
168,41849521,0,0,0,0,446,0
169,41859521,0,0,0,0,449,0
170,41869521,1,0,0,0,448,0
171,41879521,0,0,0,0,451,0
172,41889521,0,0,0,0,450,0
173,41899521,0,0,0,0,450,0
174,41909521,0,0,0,0,450,0
175,41919521,0,0,0,0,453,0
176,41929521,0,0,0,0,459,0
177,41939521,0,0,0,0,464,0
178,41949521,0,0,0,0,461,0
179,41959521,0,0,0,0,460,0
180,41969521,0,0,0,0,460,0
181,41979521,0,0,0,0,459,0
182,41989521,0,0,0,0,452,0
183,41999521,0,0,0,0,450,0
184,42009521,0,0,0,0,443,0
185,42019521,0,0,0,0,444,0
186,42029521,0,0,0,0,444,0
187,42039521,0,0,0,0,443,0
188,42049521,0,0,0,0,443,0
189,42059521,0,0,0,0,441,0
190,42069521,0,0,0,0,443,0
191,42079521,0,0,0,0,448,0
192,42089521,0,0,0,0,445,0
193,42099521,0,0,0,0,447,0
194,42109521,0,0,0,0,449,0
195,42119521,0,0,0,0,444,0
196,42129521,0,0,0,0,443,0
197,42139521,0,0,0,0,445,0
198,42149521,0,0,0,0,445,0
199,42159521,0,0,0,0,444,0
200,42169521,0,0,0,0,447,0
201,42179521,0,0,0,0,443,0
202,42189521,0,0,0,0,449,0
203,42199521,0,0,0,0,447,0
204,42209521,0,0,0,0,446,0
205,42219521,0,0,0,0,444,0
206,42229521,0,0,0,0,446,0
207,42239521,0,0,0,0,446,0
208,42249521,0,0,0,0,445,0
209,42259521,0,0,0,0,447,0
210,42269521,0,0,0,0,446,0
211,42279521,0,0,0,0,435,0
212,42289521,0,0,0,0,458,0
213,42299521,0,0,0,0,452,0
214,42309521,0,0,0,0,454,0
215,42319521,0,0,0,0,457,0
216,42329521,0,0,0,0,454,0
217,42339521,0,0,0,0,453,0
218,42349520,0,0,0,0,432,0
219,42359521,0,0,0,0,451,0
220,42369521,0,0,0,0,455,0
221,42379521,0,0,0,0,459,0
222,42389521,0,0,0,0,459,0
223,42399521,0,0,0,0,456,0
224,42409521,0,0,0,0,454,0
225,42419521,0,0,0,0,451,0
226,42429521,0,0,0,0,445,0
227,42439521,0,0,0,0,446,0
228,42449521,0,0,0,0,448,0
229,42459521,0,0,0,0,448,0
230,42469521,0,0,0,0,446,0
231,42479521,0,0,0,0,435,0
232,42489521,0,0,0,0,453,0
233,42499521,0,0,0,0,451,0
234,42509521,0,0,0,0,448,0
235,42519521,0,0,0,0,453,0
236,42529521,0,0,0,0,452,0
237,42539521,0,0,0,0,459,0
238,42549521,0,0,0,0,459,0
239,42559521,0,0,0,0,457,0
240,42569521,0,0,0,0,456,0
241,42579521,0,0,0,0,463,0
242,42589521,0,0,0,0,460,0
243,42599521,0,0,0,0,464,0
244,42609521,0,0,0,0,452,0
245,42619521,0,0,0,0,450,0
246,42629521,0,0,0,0,456,0
247,42639521,0,0,0,0,462,0
248,42649521,0,0,0,0,450,0
249,42659521,0,0,0,0,456,0
250,42669520,0,0,0,0,456,0
251,42679521,0,0,0,0,459,0
252,42689521,0,0,0,0,459,0
253,42699521,0,0,0,0,455,0
254,42709521,0,0,0,0,458,0
255,42719521,0,0,0,0,457,0
256,42729521,0,0,0,0,451,0
257,42739521,0,0,0,0,454,0
258,42749521,0,0,0,0,456,0
259,42759521,0,0,0,0,456,0
260,42769521,0,0,0,0,449,0
261,42779521,0,0,0,0,444,0
262,42789521,0,0,0,0,445,0
263,42799521,0,0,0,0,431,0
264,42809521,0,0,0,0,444,0
265,42819521,0,0,0,0,443,0
266,42829521,0,0,0,0,444,0
267,42839521,0,0,0,0,438,0
268,42849521,0,0,0,0,439,0
269,42859521,0,0,0,0,444,0
270,42869520,0,0,0,0,426,0
271,42879521,0,0,0,0,456,0
272,42889521,0,0,0,0,450,0
273,42899521,0,0,0,0,447,0
274,42909521,0,0,0,0,447,0
275,42919521,0,0,0,0,450,0
276,42929521,0,0,0,0,444,0
277,42939521,0,0,0,0,445,0
278,42949521,0,0,0,0,439,0
279,42959521,0,0,0,0,441,0
280,42969521,0,0,0,0,438,0
281,42979521,0,0,0,0,438,0
282,42989521,0,0,0,0,438,0
283,42999520,0,0,0,0,437,0
284,43009521,0,0,0,0,442,0
285,43019521,0,0,0,0,442,0
286,43029521,0,0,0,0,442,0
287,43039521,0,0,0,0,445,0
288,43049521,0,0,0,0,446,0
289,43059521,0,0,0,0,424,0
290,43069521,0,0,0,0,448,0
291,43079521,0,0,0,0,451,0
292,43089521,0,0,0,0,451,0
293,43099521,0,0,0,0,449,0
294,43109521,0,0,0,0,451,0
295,43119521,0,0,0,0,450,0
296,43129521,0,0,0,0,454,0
297,43139521,0,0,0,0,448,0
298,43149521,0,0,0,0,448,0
299,43159521,0,0,0,0,449,0
300,43169521,0,0,0,0,451,0
301,43179521,0,0,0,0,450,0
302,43189520,0,0,0,0,446,0
303,43199521,0,0,0,0,449,0
304,43209521,0,0,0,0,448,0
305,43219521,0,0,0,0,445,0
306,43229521,0,0,0,0,445,0
307,43239521,0,0,0,0,446,0
308,43249521,0,0,0,0,447,0
309,43259521,0,0,0,0,448,0
310,43269521,0,0,0,0,453,0
311,43279521,0,0,0,0,455,0
312,43289521,0,0,0,0,456,0
313,43299521,0,0,0,0,456,0
314,43309521,0,0,0,0,432,0
315,43319521,0,0,0,0,460,0
316,43329521,0,0,0,0,460,0
317,43339521,0,0,0,0,459,0
318,43349521,0,0,0,0,458,0
319,43359521,0,0,0,0,458,0
