seq,ts_us,s0,s1,s2,s3,s4,s5
124,56701552,0,107,0,0,0,0
125,56711552,0,109,0,0,0,0
126,56721552,0,95,0,0,0,0
127,56731552,0,110,0,0,0,0
128,56741552,0,104,0,0,0,0
129,56751552,0,103,0,0,0,0
130,56761552,0,103,0,0,0,0
131,56771552,0,105,0,0,0,0
132,56781552,0,104,0,0,0,0
133,56791552,0,106,0,0,0,0
134,56801552,0,109,0,0,0,0
135,56811552,0,109,0,0,0,0
136,56821552,0,110,0,0,0,0
137,56831552,0,106,0,0,0,0
138,56841552,0,105,0,0,0,0
139,56851552,0,104,0,0,0,0
140,56861552,0,103,0,0,0,0
141,56871552,0,103,0,0,0,0
142,56881552,0,104,0,0,0,0
143,56891552,0,107,0,0,0,0
144,56901552,0,104,0,0,0,0
145,56911552,0,106,0,0,0,0
146,56921552,0,107,0,0,0,0
147,56931552,0,107,0,0,0,0
148,56941552,0,101,0,0,0,0
149,56951552,0,95,0,0,0,0
150,56961552,0,97,0,0,0,0
151,56971552,0,99,0,0,0,0
152,56981552,0,68,0,0,0,0
153,56991552,0,98,0,0,0,0
154,57001552,0,98,0,0,0,0
155,57011552,0,100,0,0,0,0
156,57021552,0,101,0,0,0,0
157,57031552,0,99,0,0,0,0
158,57041552,0,98,0,0,0,0
159,57051552,0,93,0,0,0,0
160,57061552,0,92,0,0,0,0
161,57071552,0,93,0,0,0,0
162,57081552,0,94,0,0,0,0
163,57091552,0,93,0,0,0,0
164,57101552,0,93,0,0,0,0
165,57111552,0,94,0,0,0,0
166,57121552,0,95,0,0,0,0
167,57131552,0,95,0,0,0,0
168,57141552,0,96,0,0,0,0
169,57151552,0,95,0,0,0,0
170,57161552,0,98,0,0,0,0
171,57171552,0,69,0,0,0,0
172,57181552,0,97,0,0,0,0
173,57191552,0,97,0,0,0,0
174,57201552,0,99,0,0,0,0
175,57211552,0,98,0,0,0,0
176,57221552,0,96,0,0,0,0
177,57231552,0,69,0,0,0,0
178,57241552,0,99,0,0,0,0
179,57251552,0,96,0,0,0,0
180,57261552,0,96,0,0,0,0
181,57271552,0,94,0,0,0,0
182,57281552,0,94,0,0,0,0
183,57291552,0,92,0,0,0,0
184,57301552,0,97,0,0,0,0
185,57311552,0,96,0,0,0,0
186,57321552,0,100,0,0,0,0
187,57331552,0,100,0,0,0,0
188,57341552,0,96,0,0,0,0
189,57351552,0,96,0,0,0,0
190,57361552,0,93,0,0,0,0
191,57371552,0,92,0,0,0,0
192,57381552,0,95,0,0,0,0
193,57391552,0,96,0,0,0,0
194,57401552,0,100,0,0,0,0
195,57411552,0,98,0,0,0,0
196,57421552,0,107,0,0,0,0
197,57431552,0,104,0,0,0,0
198,57441552,0,101,0,0,0,0
199,57451552,0,94,0,0,0,0
200,57461552,0,97,0,0,0,0
201,57471552,0,95,0,0,0,0
202,57481552,0,96,0,0,0,0
203,57491552,0,98,0,0,0,0
204,57501552,0,101,0,0,0,0
205,57511552,0,100,0,0,0,0
206,57521552,0,100,0,0,0,0
207,57531552,0,93,0,0,0,0
208,57541552,0,101,0,0,0,0
209,57551552,0,98,0,0,0,0
210,57561552,0,97,0,0,0,0
211,57571552,0,103,0,0,0,0
212,57581552,0,103,0,0,0,0
213,57591552,0,96,0,0,0,0
214,57601552,0,97,0,0,0,0
215,57611552,0,98,0,0,0,0
216,57621552,0,101,0,0,0,0
217,57631552,0,101,0,0,0,0
218,57641552,0,101,0,0,0,0
219,57651552,0,107,0,0,0,0
220,57661552,0,106,0,0,0,0
221,57671552,0,104,0,0,0,0
222,57681552,0,103,0,0,0,0
223,57691552,0,104,0,0,0,0
224,57701552,0,105,0,0,0,0
225,57711552,0,105,0,0,0,0
226,57721552,0,105,0,0,0,0
227,57731552,0,106,0,2,0,0
228,57741552,0,105,0,0,0,0
229,57751552,0,99,0,0,0,0
230,57761552,0,97,0,0,0,0
231,57771552,0,96,0,0,0,0
232,57781552,0,97,0,0,0,0
233,57791552,0,98,0,0,0,0
234,57801552,0,103,0,0,0,0
235,57811552,0,105,0,0,0,0
236,57821552,0,106,0,0,0,0
237,57831552,0,105,0,0,0,0
238,57841552,0,99,0,0,0,0
239,57851552,0,96,0,0,0,0
240,57861552,0,98,0,0,0,0
241,57871552,0,99,0,0,0,0
242,57881552,0,104,0,0,0,0
243,57891552,0,106,0,0,0,0
244,57901552,0,107,0,0,0,0
245,57911552,0,109,0,0,0,0
246,57921552,0,108,0,0,0,0
247,57931552,0,108,0,0,0,0
248,57941552,0,103,0,0,0,0
249,57951552,0,107,0,0,0,0
250,57961552,0,106,0,0,0,0
251,57971552,0,108,0,0,0,0
252,57981552,0,106,0,0,0,0
253,57991552,0,110,0,0,0,0
254,58001552,0,107,0,0,0,0
255,58011552,0,111,0,0,0,0
256,58021552,0,111,0,0,0,0
257,58031552,0,111,0,0,0,0
258,58041552,0,106,0,0,0,0
259,58051552,0,105,0,0,0,0
260,58061552,0,103,0,0,0,0
261,58071552,0,106,0,0,0,0
262,58081553,0,107,0,0,0,0
263,58091552,0,108,0,0,0,0
264,58101552,0,110,0,0,0,0
265,58111552,0,111,0,0,0,0
266,58121552,0,107,0,0,0,0
267,58131552,0,107,0,0,0,0
268,58141552,0,111,0,0,0,0
269,58151552,0,114,0,0,0,0
270,58161552,0,110,0,0,0,0
271,58171552,0,109,0,0,0,0
272,58181552,0,112,0,0,0,0
273,58191552,0,110,0,0,0,0
274,58201552,0,83,0,0,0,0
275,58211552,0,115,0,0,0,0
276,58221552,0,110,0,0,0,0
277,58231552,0,114,0,0,0,0
278,58241552,0,114,0,0,0,0
279,58251552,0,109,0,0,0,0
280,58261552,0,107,0,0,0,0
281,58271552,0,109,0,0,0,0
282,58281552,0,110,0,0,0,0
283,58291552,0,105,0,0,0,0
284,58301552,0,107,0,0,0,0
285,58311552,0,111,0,0,0,0
286,58321552,0,110,0,0,0,0
287,58331552,0,110,0,0,0,0
288,58341552,0,112,0,0,0,0
289,58351552,0,111,0,0,0,0
290,58361552,0,110,0,0,0,0
291,58371552,0,107,0,0,0,0
292,58381552,0,107,0,0,0,0
293,58391552,0,109,0,0,0,0
294,58401552,0,110,0,0,0,0
295,58411552,0,113,0,0,0,0
296,58421552,0,111,0,0,0,0
297,58431552,0,113,0,0,0,0
298,58441552,0,112,0,0,0,0
299,58451552,0,108,0,0,0,0
300,58461552,0,110,0,0,0,0
301,58471552,0,80,0,0,0,0
302,58481552,0,109,0,0,0,0
303,58491552,0,110,0,0,0,0
304,58501552,0,108,0,0,0,0
305,58511552,0,110,0,0,0,0
306,58521552,0,112,0,0,0,0
307,58531552,0,114,0,0,0,0
308,58541552,0,113,0,0,0,0
309,58551552,0,111,0,0,0,0
310,58561552,0,110,0,0,0,0
311,58571552,0,112,0,0,0,0
312,58581552,0,114,0,0,0,0
313,58591552,0,111,0,0,0,0
314,58601552,0,111,0,0,0,0
315,58611552,0,115,0,0,0,0
316,58621552,0,116,0,0,0,0
317,58631552,0,117,0,0,0,0
318,58641552,0,122,0,0,0,0
319,58651552,0,115,0,0,0,0
320,58661552,0,114,0,0,0,0
321,58671552,0,116,0,0,0,0
322,58681552,0,118,0,0,0,0
323,58691552,0,121,0,0,0,0
