seq,ts_us,s0,s1,s2,s3,s4,s5
125,60281343,0,0,430,0,0,0
126,60291343,0,0,428,0,0,0
127,60301343,0,0,427,0,0,0
128,60311343,0,0,435,0,0,0
129,60321344,0,0,430,0,0,0
130,60331343,0,0,448,0,0,0
131,60341343,0,0,457,0,0,0
132,60351343,0,0,451,0,0,0
133,60361343,0,0,445,0,0,0
134,60371343,0,0,442,0,0,0
135,60381343,0,0,442,0,0,0
136,60391343,0,0,441,0,0,0
137,60401343,0,0,443,0,0,0
138,60411343,0,0,439,0,0,0
139,60421343,0,0,437,0,0,0
140,60431343,0,0,434,0,0,0
141,60441343,0,0,427,0,0,0
142,60451343,0,0,425,0,0,0
143,60461343,0,0,426,0,0,0
144,60471343,0,0,429,0,0,0
145,60481343,0,0,430,0,0,0
146,60491343,0,0,435,0,0,0
147,60501343,0,0,437,0,0,0
148,60511343,0,0,438,0,0,0
149,60521343,0,0,443,0,0,0
150,60531343,0,0,441,0,0,0
151,60541343,0,0,442,0,0,0
152,60551343,0,0,444,0,0,0
153,60561343,0,0,443,0,0,0
154,60571343,0,0,445,0,0,0
155,60581343,0,0,445,0,0,0
156,60591343,0,0,446,0,0,0
157,60601343,0,0,446,0,0,0
158,60611343,0,0,447,0,0,0
159,60621343,0,0,449,0,0,0
160,60631343,0,0,443,0,0,0
161,60641343,0,0,441,0,0,0
162,60651343,0,0,442,0,0,0
163,60661343,0,0,414,0,0,0
164,60671343,0,0,450,0,0,0
165,60681343,0,0,449,0,0,0
166,60691343,0,0,451,0,0,0
167,60701343,0,0,452,0,0,0
168,60711343,0,0,454,0,0,0
169,60721343,0,0,448,0,0,0
170,60731343,0,0,424,0,0,0
171,60741343,0,0,448,0,0,0
172,60751343,0,0,445,0,0,0
173,60761343,0,0,452,0,0,0
174,60771343,0,0,450,0,0,0
175,60781343,0,0,455,0,0,0
176,60791343,0,0,452,0,0,0
177,60801344,0,0,456,0,0,0
178,60811343,0,0,451,0,0,0
179,60821343,0,0,452,0,0,0
180,60831343,0,0,455,0,0,0
181,60841343,0,0,452,0,0,0
