seq,ts_us,s0,s1,s2,s3,s4,s5
121,45576813,0,0,0,0,0,385
122,45586813,0,0,0,0,0,374
123,45596813,0,0,0,0,0,386
124,45606813,0,1,0,0,0,387
125,45616813,0,0,0,0,0,383
126,45626813,0,0,0,0,0,379
127,45636813,0,0,0,0,0,378
128,45646813,0,0,0,0,0,378
129,45656813,0,0,0,0,0,377
130,45666813,0,0,0,0,0,377
131,45676813,0,0,0,0,0,376
132,45686813,0,0,0,0,0,376
133,45696813,0,0,0,0,0,379
134,45706813,0,0,0,0,0,351
135,45716813,0,0,0,0,0,383
136,45726813,0,0,0,0,0,381
137,45736813,0,0,0,0,0,382
138,45746813,0,0,0,0,0,386
139,45756813,0,0,0,0,0,383
140,45766813,0,0,0,0,0,383
141,45776813,0,0,0,0,0,383
142,45786813,0,0,0,0,0,384
143,45796813,0,0,0,0,0,385
144,45806813,0,0,0,0,0,386
145,45816813,0,0,0,0,0,387
146,45826813,0,0,0,0,0,389
147,45836813,0,0,0,0,0,389
148,45846813,0,0,0,0,0,389
149,45856813,0,0,0,0,0,389
150,45866813,0,0,0,0,0,392
151,45876813,0,0,0,0,0,388
152,45886813,0,0,0,0,0,383
153,45896813,0,0,0,0,0,383
154,45906813,0,0,0,0,0,384
155,45916813,0,0,0,0,0,385
156,45926813,0,0,0,0,0,387
157,45936813,0,0,0,0,0,384
158,45946813,0,0,0,0,0,387
159,45956813,0,0,0,0,0,382
160,45966813,0,0,0,0,0,382
161,45976813,0,0,0,0,0,382
162,45986813,0,0,0,0,0,380
163,45996813,0,0,0,0,0,380
164,46006813,0,0,0,0,0,381
165,46016813,0,0,0,0,0,379
166,46026813,0,0,0,0,0,379
167,46036813,0,0,0,0,0,381
168,46046813,0,0,0,0,0,380
169,46056813,0,0,0,0,0,380
170,46066813,0,0,0,0,0,380
171,46076813,0,0,0,0,0,381
172,46086813,0,0,0,0,0,381
173,46096813,0,0,0,0,0,381
174,46106813,0,0,0,0,0,382
175,46116813,0,0,0,0,0,382
176,46126813,0,0,0,0,0,382
177,46136813,0,0,0,0,0,381
178,46146813,0,0,0,0,0,381
179,46156813,0,0,0,0,0,381
180,46166813,0,0,0,0,0,381
181,46176813,0,0,0,0,0,382
182,46186813,0,0,0,0,0,382
183,46196813,0,0,0,0,0,384
184,46206813,0,0,0,0,0,382
185,46216813,0,0,0,0,0,383
186,46226813,0,0,1,0,0,382
187,46236813,0,0,0,0,0,379
188,46246813,0,0,0,0,0,383
189,46256813,0,0,0,0,0,380
190,46266813,0,0,0,0,0,379
191,46276813,0,0,0,0,0,382
192,46286813,0,0,0,0,0,382
193,46296813,0,0,0,0,0,381
194,46306813,0,0,0,0,0,387
195,46316813,0,0,0,0,0,385
196,46326813,0,0,0,0,0,387
197,46336813,0,0,0,0,0,388
198,46346814,0,0,0,0,0,391
199,46356813,0,0,0,0,0,390
200,46366813,0,0,0,0,0,391
201,46376813,0,0,0,0,0,391
202,46386813,0,0,0,0,0,390
203,46396813,0,0,0,0,0,388
204,46406813,0,0,0,0,0,386
205,46416813,0,0,0,0,0,381
206,46426813,0,0,0,0,0,361
207,46436813,0,0,0,0,0,381
208,46446813,0,0,0,0,0,386
209,46456813,0,0,0,0,0,382
210,46466813,0,0,0,0,0,383
211,46476813,0,0,0,0,0,384
212,46486813,0,0,0,0,0,384
213,46496813,0,0,0,0,0,386
214,46506813,0,0,0,0,0,381
215,46516813,0,0,0,0,0,383
216,46526813,0,0,0,0,0,383
217,46536813,0,0,0,0,0,384
218,46546813,0,0,0,0,0,383
219,46556813,0,0,0,0,0,388
220,46566813,0,0,0,0,0,386
221,46576813,0,0,0,0,0,385
222,46586813,0,0,0,0,0,382
223,46596813,0,0,0,0,0,381
224,46606813,0,0,0,0,0,382
225,46616813,0,0,0,0,0,385
226,46626813,0,0,0,0,0,353
227,46636813,0,0,0,0,0,385
228,46646813,0,0,0,0,0,389
229,46656813,0,0,0,0,0,388
230,46666813,0,0,0,0,0,392
231,46676813,0,0,0,0,0,391
232,46686813,0,0,0,0,0,378
233,46696813,0,0,0,0,0,391
234,46706813,0,0,0,0,0,392
235,46716813,0,0,0,0,0,390
236,46726813,0,0,0,0,0,387
237,46736813,0,0,0,0,0,384
238,46746813,0,0,0,0,0,374
239,46756813,0,0,0,0,0,387
240,46766813,0,0,0,0,0,387
241,46776813,0,0,0,0,0,384
242,46786813,0,0,0,0,7,387
243,46796813,0,0,0,0,0,386
244,46806813,0,0,0,0,0,387
245,46816813,0,0,0,0,0,375
246,46826813,0,0,0,0,0,381
247,46836813,0,0,0,0,0,386
248,46846813,0,0,0,0,0,386
249,46856813,0,0,0,0,0,389
250,46866813,0,0,0,0,0,387
251,46876813,0,0,0,0,0,387
252,46886813,0,0,0,0,0,388
253,46896813,0,0,0,0,0,386
254,46906813,0,0,0,0,0,383
255,46916813,0,0,0,0,0,382
256,46926813,0,0,0,0,0,379
257,46936813,0,0,0,0,0,381
258,46946813,0,0,0,0,0,381
259,46956813,0,0,0,0,0,383
