seq,ts_us,s0,s1,s2,s3,s4,s5
112,10561399,0,0,0,0,0,0
113,10571399,0,0,0,0,0,0
114,10581399,0,0,0,0,0,0
115,10591399,0,0,0,0,0,0
116,10601399,0,0,0,0,0,0
117,10611399,0,0,0,0,0,0
118,10621399,0,0,0,0,0,0
119,10631399,0,0,0,0,0,0
120,10641399,0,0,0,0,0,0
121,10651399,0,0,0,0,0,0
122,10661399,0,0,0,0,0,0
123,10671399,0,0,0,0,0,0
124,10681399,0,0,0,0,0,0
125,10691399,0,0,0,0,0,0
126,10701399,0,0,0,0,0,0
127,10711399,0,0,0,0,0,0
128,10721399,0,0,0,0,0,0
129,10731399,0,0,0,0,0,0
130,10741399,0,0,0,0,0,0
131,10751399,0,0,0,0,0,0
132,10761399,0,0,0,0,0,0
133,10771399,0,0,0,0,0,0
134,10781399,0,0,0,0,0,0
135,10791399,0,0,0,0,0,0
136,10801399,0,0,0,0,0,0
137,10811399,0,0,0,0,0,0
138,10821399,0,0,0,0,0,0
139,10831399,0,0,0,0,0,0
140,10841399,0,0,0,0,0,0
141,10851399,0,0,0,0,0,0
142,10861399,0,0,0,0,0,0
143,10871399,0,0,0,0,0,0
144,10881399,0,0,0,0,0,0
145,10891399,0,0,0,0,0,0
146,10901399,0,0,0,0,0,0
147,10911399,0,0,0,0,0,0
148,10921399,0,0,0,0,0,0
149,10931399,0,0,0,0,0,0
150,10941399,0,0,0,0,0,0
151,10951399,0,0,0,0,0,0
152,10961399,0,0,0,0,0,0
153,10971399,0,0,0,0,0,0
154,10981399,0,0,0,0,0,0
155,10991399,0,0,0,0,0,0
156,11001399,0,0,0,0,0,0
157,11011399,0,0,0,0,0,0
158,11021399,0,0,0,0,0,0
159,11031399,0,0,0,0,0,0
160,11041399,0,0,0,0,0,0
161,11051399,0,0,0,0,0,0
162,11061399,0,0,0,0,0,0
163,11071399,0,0,0,0,0,0
164,11081399,0,0,0,0,0,0
165,11091399,0,0,0,0,0,0
166,11101399,0,0,0,0,0,0
167,11111399,0,0,0,0,0,0
168,11121399,0,0,0,0,0,0
169,11131399,0,0,0,0,0,0
170,11141399,0,0,0,0,0,0
171,11151399,0,0,0,0,0,0
172,11161399,0,0,0,0,0,0
173,11171399,0,0,0,0,0,0
174,11181399,0,0,0,0,0,0
175,11191399,0,0,0,0,0,0
176,11201399,0,0,0,0,0,0
177,11211399,0,0,0,0,0,0
178,11221399,0,0,0,0,0,0
179,11231399,0,0,0,0,0,0
180,11241399,0,0,0,0,0,0
181,11251399,0,0,0,0,0,0
182,11261399,0,0,0,0,2,0
183,11271399,0,0,0,0,0,0
184,11281399,0,0,0,0,0,0
185,11291399,0,0,0,0,0,0
186,11301399,0,0,0,0,0,0
187,11311399,0,0,0,0,0,0
188,11321399,0,0,0,0,0,0
189,11331399,0,0,0,0,0,0
190,11341399,0,0,0,0,0,0
191,11351399,0,0,0,4,0,0
192,11361399,0,0,0,0,0,0
193,11371399,0,0,0,0,0,0
194,11381399,0,0,0,0,0,0
195,11391399,0,0,0,0,0,0
196,11401399,0,0,0,0,0,0
197,11411399,0,0,0,0,0,0
198,11421399,0,0,0,0,0,0
199,11431399,0,0,0,0,0,0
200,11441399,0,0,0,0,0,0
201,11451399,0,0,0,0,0,0
202,11461399,0,0,0,0,0,0
203,11471399,0,0,0,0,0,0
204,11481399,0,0,0,0,0,0
205,11491399,0,0,0,0,0,0
206,11501399,0,0,0,0,0,0
207,11511399,0,0,0,0,0,0
208,11521398,0,0,0,0,8,0
209,11531399,0,0,0,0,0,0
210,11541399,0,0,0,0,0,0
211,11551399,0,0,0,0,0,0
212,11561399,0,0,0,0,0,0
213,11571399,0,0,0,0,0,0
214,11581399,0,0,0,0,0,0
215,11591399,0,0,0,0,0,0
216,11601399,0,0,0,0,0,0
217,11611399,0,0,0,0,0,0
218,11621399,0,0,0,0,0,0
219,11631399,0,0,0,0,0,0
220,11641399,0,0,0,0,0,0
221,11651399,0,0,0,0,0,0
222,11661399,0,0,0,0,0,0
223,11671399,0,0,0,0,0,0
224,11681399,0,0,0,0,0,0
225,11691399,0,0,0,0,0,0
226,11701399,0,0,0,0,0,0
227,11711399,0,0,0,0,0,0
228,11721399,0,0,0,0,0,0
229,11731399,0,0,0,0,0,0
230,11741399,0,0,0,0,0,0
231,11751399,0,0,0,0,0,0
232,11761399,0,0,0,0,0,0
233,11771399,0,0,0,0,0,0
234,11781399,0,0,0,0,0,0
235,11791399,0,0,0,0,0,0
236,11801399,0,0,0,0,0,0
237,11811399,0,0,0,0,0,0
238,11821399,0,0,0,0,0,0
239,11831399,0,0,0,0,0,0
240,11841399,0,0,0,0,0,0
241,11851399,0,0,0,0,0,0
242,11861399,0,0,0,0,0,0
243,11871399,0,0,0,0,0,0
244,11881399,0,0,0,0,0,0
245,11891399,0,0,0,0,0,0
246,11901399,0,0,0,0,0,0
247,11911399,0,0,0,0,0,0
248,11921399,0,0,0,0,0,0
249,11931399,0,0,0,0,0,0
250,11941399,0,0,0,0,0,0
251,11951399,0,0,0,0,0,0
252,11961399,0,0,0,0,0,0
253,11971399,0,0,0,0,0,0
254,11981399,0,0,0,0,0,0
255,11991399,2,0,0,0,0,0
256,12001399,0,0,0,0,0,0
257,12011399,0,0,0,0,0,0
258,12021399,0,0,0,0,0,0
259,12031399,0,0,2,0,0,0
260,12041399,0,0,0,0,0,0
261,12051399,0,0,0,0,0,0
262,12061399,0,0,0,0,0,0
263,12071399,0,0,0,0,0,0
264,12081399,0,0,0,0,0,0
265,12091399,0,0,0,0,0,0
266,12101399,0,0,0,0,0,0
267,12111399,0,0,0,0,0,0
268,12121399,0,0,0,0,0,0
269,12131399,0,0,0,0,0,0
270,12141399,0,0,0,0,0,0
271,12151399,0,0,0,0,0,0
272,12161399,0,0,0,0,0,0
273,12171399,0,0,0,0,0,0
274,12181399,0,0,0,0,0,0
275,12191399,0,0,0,0,0,0
276,12201399,0,0,0,0,0,0
277,12211399,0,0,0,0,0,0
278,12221399,0,0,0,0,0,0
279,12231399,0,0,0,0,0,0
280,12241399,0,0,0,0,0,0
281,12251399,0,0,0,0,0,0
282,12261399,0,0,0,0,0,0
283,12271399,0,0,0,0,0,0
284,12281399,0,0,0,0,0,0
285,12291399,0,0,0,0,0,0
286,12301399,0,0,0,0,0,0
287,12311399,0,0,0,0,0,0
288,12321399,0,0,0,0,0,0
289,12331399,0,0,0,0,0,0
290,12341399,0,0,0,0,0,0
291,12351399,0,0,0,0,0,0
292,12361399,0,0,0,0,0,0
293,12371399,0,0,0,0,0,0
294,12381399,0,0,0,0,0,0
295,12391399,0,0,0,0,0,0
296,12401399,0,0,0,0,0,0
297,12411399,0,0,0,0,0,0
298,12421399,0,0,0,0,0,0
299,12431399,0,0,0,0,0,0
300,12441399,0,0,0,0,0,0
301,12451399,0,0,0,0,0,0
302,12461399,0,0,0,0,0,0
303,12471399,0,0,0,0,0,0
304,12481399,0,0,0,0,0,0
305,12491399,0,0,0,0,0,0
306,12501399,0,0,0,0,0,0
307,12511399,0,0,0,0,0,0
308,12521399,0,0,0,0,0,0
309,12531399,0,0,0,0,0,0
310,12541399,0,0,0,0,0,0
311,12551398,0,0,0,0,0,0
