seq,ts_us,s0,s1,s2,s3,s4,s5
120,43372675,0,0,0,0,0,589
121,43382675,0,0,0,0,0,578
122,43392675,0,0,0,0,0,589
123,43402675,0,0,0,0,0,589
124,43412675,0,0,0,0,0,590
125,43422675,0,0,3,0,0,591
126,43432675,0,0,0,0,0,591
127,43442675,0,0,0,0,0,588
128,43452675,0,0,0,0,0,585
129,43462675,0,0,0,0,0,587
130,43472675,0,0,0,0,0,587
131,43482675,0,0,0,0,0,588
132,43492675,0,0,0,0,0,590
133,43502675,0,0,0,0,0,591
134,43512675,0,0,0,0,0,585
135,43522675,0,0,0,0,0,587
136,43532675,0,0,0,0,0,589
137,43542675,0,0,0,0,0,587
138,43552675,0,0,0,0,0,590
139,43562675,0,0,0,0,0,589
140,43572675,0,0,0,0,0,591
141,43582675,0,0,0,0,0,593
142,43592675,0,0,0,0,0,587
143,43602675,0,0,0,0,0,586
144,43612675,0,0,0,0,0,587
145,43622675,0,0,0,0,0,592
146,43632675,0,0,0,0,0,587
147,43642675,0,0,0,0,0,587
148,43652675,0,0,0,0,0,586
149,43662675,0,0,0,0,0,586
150,43672675,0,0,0,0,0,589
151,43682675,0,0,0,0,0,586
152,43692675,0,0,0,0,0,586
153,43702675,0,0,0,0,0,586
154,43712675,0,0,0,0,0,588
155,43722675,0,0,0,0,0,586
156,43732675,0,0,0,0,0,587
157,43742675,0,0,0,0,0,589
158,43752675,0,0,0,0,0,588
159,43762675,0,0,0,0,0,587
160,43772675,0,0,0,0,0,587
161,43782675,0,0,0,0,0,587
162,43792675,0,0,0,0,0,587
163,43802675,0,0,0,0,0,587
164,43812675,0,0,0,0,0,588
165,43822675,0,0,0,0,0,592
166,43832675,0,0,0,0,0,595
167,43842675,0,0,0,0,0,586
168,43852675,0,0,0,0,0,589
169,43862675,0,0,0,0,0,579
170,43872675,0,0,0,0,0,554
171,43882675,0,0,0,0,0,590
172,43892675,0,0,0,0,0,591
173,43902675,0,0,0,0,0,589
174,43912675,0,0,0,0,0,589
175,43922675,0,0,0,0,0,591
176,43932675,0,0,0,0,0,555
177,43942675,0,0,0,0,0,588
178,43952675,0,0,0,0,0,589
179,43962675,0,0,0,0,0,589
180,43972675,0,0,0,0,0,590
181,43982675,0,0,0,0,0,590
182,43992675,0,0,0,0,0,557
183,44002675,0,0,0,0,0,590
184,44012675,0,0,0,0,0,594
185,44022675,0,0,0,0,0,589
186,44032675,0,0,0,0,0,593
187,44042675,0,0,0,0,0,592
188,44052675,0,0,0,0,0,596
189,44062675,0,0,0,0,0,592
190,44072675,0,0,0,0,0,596
191,44082675,0,0,0,0,0,596
192,44092675,0,0,0,0,0,596
193,44102675,0,0,0,0,0,597
194,44112675,0,0,0,0,0,596
195,44122675,0,0,0,0,0,563
196,44132675,0,0,0,0,0,596
197,44142675,0,0,0,0,0,593
198,44152675,0,0,0,0,0,594
199,44162675,0,0,0,0,0,595
200,44172675,0,0,0,0,0,594
201,44182675,0,0,0,0,0,595
202,44192675,0,0,0,0,0,546
203,44202675,0,0,0,0,0,592
204,44212675,0,0,0,0,0,591
205,44222675,0,0,0,0,0,589
206,44232675,0,0,0,0,0,593
207,44242675,0,0,0,0,0,594
208,44252675,0,0,0,0,0,593
209,44262675,0,0,0,0,0,594
210,44272675,0,0,0,0,0,597
211,44282675,0,0,0,0,0,594
212,44292675,0,0,0,0,0,594
213,44302675,0,0,0,0,0,593
214,44312675,0,0,0,0,0,594
215,44322675,0,0,0,0,0,593
216,44332675,0,0,0,0,0,593
217,44342675,0,0,0,0,0,595
218,44352675,0,0,0,0,0,595
219,44362675,0,0,0,0,0,593
220,44372675,0,0,0,0,0,594
221,44382675,0,0,0,0,0,575
222,44392675,0,0,0,0,0,592
223,44402675,0,0,0,0,0,600
224,44412675,0,0,0,0,0,593
225,44422675,0,0,0,0,0,595
226,44432675,0,0,0,0,0,594
227,44442675,0,0,0,0,0,595
228,44452675,0,0,0,0,0,560
229,44462675,0,0,0,0,0,593
230,44472675,0,0,0,0,0,592
231,44482675,0,0,0,0,0,593
232,44492675,0,0,0,0,0,593
233,44502675,0,0,0,0,0,591
234,44512675,0,0,0,0,0,561
235,44522675,0,0,0,0,0,593
236,44532675,0,0,0,0,0,593
237,44542675,0,0,0,0,0,593
238,44552675,0,0,0,0,0,592
239,44562675,0,0,0,0,0,593
240,44572675,0,0,0,0,0,574
241,44582675,0,0,0,0,0,592
242,44592675,0,0,0,0,0,594
243,44602675,0,0,0,0,0,593
244,44612675,0,0,0,0,0,593
245,44622675,0,0,0,0,0,595
246,44632675,0,0,0,0,0,576
247,44642675,0,0,0,0,0,595
248,44652675,0,0,0,0,0,591
249,44662675,0,0,0,0,0,592
250,44672675,0,0,0,0,0,592
251,44682675,0,0,0,0,0,591
252,44692675,0,0,0,0,0,595
253,44702675,0,0,0,0,0,593
254,44712675,0,0,0,0,0,597
255,44722675,0,0,0,0,0,596
256,44732675,0,0,0,0,0,596
257,44742675,0,0,0,0,0,597
258,44752675,0,0,0,0,0,594
259,44762675,0,0,0,0,0,595
260,44772675,0,0,0,0,0,596
261,44782675,0,0,0,0,0,595
262,44792675,0,0,0,0,0,598
263,44802675,0,0,0,0,0,596
264,44812675,0,0,0,0,0,596
265,44822675,0,0,0,0,0,598
266,44832675,0,0,0,0,0,595
267,44842675,0,0,0,0,0,596
268,44852675,0,0,0,0,0,595
269,44862675,0,0,0,0,0,592
270,44872675,0,0,0,0,0,595
271,44882675,0,0,0,0,0,593
272,44892675,0,0,0,0,0,594
273,44902675,0,0,0,0,0,593
274,44912675,0,0,0,0,0,595
275,44922675,0,0,0,0,0,595
276,44932675,0,0,0,0,0,601
277,44942675,0,0,0,0,0,595
278,44952675,0,0,0,0,0,595
279,44962675,0,0,0,0,0,595
280,44972675,0,0,0,0,0,595
281,44982675,0,0,0,0,0,595
282,44992675,0,0,0,0,0,598
283,45002675,0,0,0,0,0,596
284,45012675,0,0,0,0,0,594
285,45022675,0,0,0,0,0,595
286,45032675,0,0,0,0,0,595
287,45042675,0,0,0,0,0,597
288,45052675,0,0,0,0,0,598
289,45062675,0,0,0,0,0,598
290,45072675,0,0,0,0,0,598
291,45082675,0,0,0,0,0,596
292,45092675,0,0,0,0,0,597
293,45102675,0,0,0,0,0,597
294,45112675,0,0,0,0,0,597
295,45122675,0,0,0,0,0,596
296,45132675,0,0,0,0,0,596
297,45142675,0,0,0,0,0,597
298,45152675,0,0,0,0,0,597
299,45162675,0,0,0,0,0,597
300,45172675,0,0,0,0,0,595
301,45182675,0,0,0,0,0,597
302,45192675,0,0,0,0,0,595
303,45202675,0,0,0,0,0,596
304,45212675,0,0,0,0,0,594
305,45222675,0,0,0,0,0,595
306,45232675,0,0,0,0,0,593
307,45242675,0,0,0,0,0,594
308,45252675,0,0,0,0,0,593
309,45262675,0,0,0,0,0,592
310,45272675,0,0,0,0,0,589
311,45282675,0,0,0,0,0,589
312,45292675,0,0,0,0,0,591
313,45302675,0,0,0,0,0,592
314,45312675,0,0,0,0,0,589
315,45322675,0,0,0,0,0,592
316,45332675,0,0,0,0,0,590
317,45342675,0,0,0,0,0,592
318,45352675,0,0,0,0,0,595
319,45362675,0,0,0,0,0,605
