seq,ts_us,s0,s1,s2,s3,s4,s5
118,33333850,0,0,0,565,0,0
119,33343850,0,0,0,562,0,0
120,33353850,0,0,0,564,0,0
121,33363850,0,0,0,548,0,0
122,33373850,0,0,0,560,0,0
123,33383850,0,0,0,562,0,0
124,33393850,0,0,0,561,0,0
125,33403850,0,0,0,563,0,0
126,33413850,0,0,0,563,0,0
127,33423850,0,0,0,565,0,0
128,33433850,0,0,0,567,0,0
129,33443850,0,0,0,564,0,0
130,33453850,0,0,0,564,0,0
131,33463850,0,0,0,559,0,0
132,33473850,0,0,0,560,0,0
133,33483850,0,0,0,560,0,0
134,33493850,0,0,0,555,0,0
135,33503850,0,0,0,563,0,0
136,33513850,0,0,0,564,0,0
137,33523850,0,0,0,561,0,0
138,33533850,0,0,0,556,0,0
139,33543850,0,0,0,555,0,0
140,33553850,0,0,0,558,0,0
141,33563850,0,0,0,553,0,0
142,33573850,0,0,0,569,0,0
143,33583850,0,0,0,571,0,0
144,33593850,0,0,0,564,0,0
145,33603850,0,0,0,567,0,0
146,33613850,0,0,0,562,0,0
147,33623850,0,0,0,561,0,0
148,33633850,0,0,0,562,0,0
149,33643850,0,0,0,562,0,0
150,33653850,0,0,0,564,0,0
151,33663850,0,0,0,564,0,0
152,33673850,0,0,0,568,0,0
153,33683850,0,0,0,568,0,0
154,33693850,0,0,0,560,0,0
155,33703850,0,0,0,559,0,0
156,33713850,0,0,0,553,0,0
157,33723850,0,0,0,555,0,0
158,33733850,0,0,0,555,0,0
159,33743850,0,0,0,561,0,0
160,33753850,0,0,0,567,0,0
161,33763850,0,0,0,566,0,0
162,33773850,0,0,0,567,0,0
163,33783850,0,0,0,560,0,0
164,33793850,0,0,0,558,0,0
165,33803850,0,0,0,559,0,0
166,33813850,0,0,0,557,0,0
167,33823850,0,0,0,559,0,0
168,33833850,0,0,0,563,0,0
169,33843850,0,0,0,565,0,0
170,33853850,0,0,0,565,0,0
171,33863850,0,0,0,562,0,0
172,33873850,0,0,0,561,0,0
173,33883850,0,0,0,559,0,0
174,33893850,0,0,0,551,0,0
175,33903850,0,0,0,562,0,0
176,33913850,0,0,0,562,0,0
177,33923850,0,0,0,570,0,0
178,33933850,0,0,0,571,0,0
179,33943850,0,0,0,568,0,0
180,33953850,0,0,0,561,0,0
181,33963850,0,0,0,558,0,0
182,33973850,0,0,0,554,0,0
183,33983850,0,0,0,552,0,0
184,33993850,0,0,0,553,0,0
