seq,ts_us,s0,s1,s2,s3,s4,s5
118,35013257,647,0,0,0,0,0
119,35023257,645,0,0,0,0,0
120,35033257,652,0,0,0,0,0
121,35043257,656,0,0,0,0,0
122,35053257,658,0,0,0,0,0
123,35063257,661,0,0,0,0,0
124,35073257,661,0,0,0,0,0
125,35083257,662,0,0,0,0,0
126,35093257,662,0,0,0,0,0
127,35103257,665,0,0,0,0,0
128,35113257,667,0,0,0,0,0
129,35123257,669,0,0,0,0,0
130,35133257,672,0,0,0,0,0
131,35143257,674,0,0,0,0,0
132,35153257,674,0,0,0,0,0
133,35163257,676,0,0,0,0,0
134,35173258,677,0,0,0,0,0
135,35183257,677,0,0,0,0,0
136,35193257,678,0,0,0,0,0
137,35203257,679,0,0,0,0,0
138,35213257,681,0,0,0,0,0
139,35223257,681,0,0,0,0,0
140,35233257,681,0,0,0,0,0
141,35243257,683,0,0,0,0,0
142,35253257,683,0,0,0,0,0
143,35263257,684,0,0,0,0,0
144,35273257,684,0,0,0,0,0
145,35283257,685,0,0,0,0,0
146,35293257,685,0,0,0,0,0
147,35303257,684,0,0,0,0,0
148,35313257,685,0,0,0,0,0
149,35323257,684,0,0,0,0,0
150,35333257,686,0,0,0,0,0
151,35343257,688,0,0,0,0,0
152,35353257,687,0,0,0,0,0
153,35363257,689,0,0,0,0,0
154,35373257,691,0,0,0,0,0
155,35383257,692,0,0,0,0,0
156,35393257,695,0,0,0,0,0
157,35403257,697,0,0,0,0,0
158,35413257,699,0,0,0,0,0
159,35423257,701,0,0,0,0,0
160,35433257,671,0,0,0,0,0
161,35443257,706,0,0,0,0,0
162,35453257,710,0,0,0,0,0
163,35463257,713,0,0,0,0,0
164,35473257,715,0,0,0,0,0
165,35483257,715,0,0,0,0,0
166,35493257,717,0,0,0,0,0
167,35503257,716,0,0,0,0,0
168,35513257,716,0,0,0,0,0
169,35523257,712,0,0,0,0,0
170,35533257,713,0,0,0,0,0
171,35543257,715,0,0,0,0,0
172,35553257,714,0,0,0,0,0
173,35563257,653,0,0,0,0,0
174,35573257,714,0,0,0,0,0
175,35583257,714,0,0,0,0,0
176,35593257,716,0,0,0,0,0
177,35603257,716,0,0,0,0,0
178,35613257,714,0,0,0,0,0
179,35623257,716,0,0,0,0,0
180,35633258,715,0,0,0,0,0
181,35643257,715,0,0,0,0,0
182,35653257,712,0,0,0,0,0
183,35663257,715,0,0,0,0,0
184,35673257,715,0,0,0,0,0
185,35683257,716,0,0,0,0,0
186,35693257,717,0,0,0,0,0
187,35703258,717,0,0,0,0,0
188,35713257,718,0,0,0,0,0
189,35723257,717,0,0,0,0,0
190,35733257,717,0,0,0,0,0
191,35743257,720,0,0,0,0,0
192,35753257,717,0,0,0,0,0
193,35763257,717,0,0,0,0,0
194,35773257,722,0,0,0,0,0
195,35783257,723,0,0,0,0,0
196,35793257,724,0,0,0,0,0
197,35803257,726,0,0,0,0,0
198,35813257,726,0,0,0,0,0
199,35823257,726,0,0,0,0,0
200,35833257,726,0,0,0,0,0
201,35843257,726,0,0,0,0,0
202,35853257,726,0,0,0,0,0
203,35863257,724,0,0,0,0,0
204,35873257,724,0,0,0,0,0
205,35883257,724,0,0,0,0,0
206,35893257,662,0,0,0,0,0
207,35903257,725,0,0,0,0,0
208,35913257,721,0,0,0,0,0
209,35923257,720,0,0,0,0,0
210,35933257,718,0,0,0,0,0
211,35943257,718,0,0,0,0,0
212,35953257,717,0,0,0,0,0
213,35963257,713,0,0,0,0,0
214,35973257,718,0,0,0,0,0
215,35983257,719,0,0,0,0,0
216,35993257,716,0,0,0,0,0
217,36003257,712,0,0,0,0,0
218,36013257,712,0,0,0,0,0
219,36023257,711,0,0,0,0,0
220,36033257,713,0,0,0,0,0
221,36043257,711,0,0,0,0,0
222,36053257,711,0,0,0,0,0
223,36063257,712,0,0,0,0,0
224,36073257,711,0,0,0,0,0
225,36083257,710,0,0,0,0,0
226,36093257,717,0,0,0,0,0
227,36103257,706,0,0,0,0,0
228,36113257,703,0,0,0,0,0
229,36123257,703,0,0,0,0,0
230,36133257,703,0,0,0,0,0
231,36143257,700,0,0,0,0,0
232,36153257,699,0,0,0,0,0
233,36163257,699,0,0,0,0,0
234,36173257,699,0,0,0,0,0
235,36183257,700,0,0,0,0,0
236,36193257,705,0,0,0,0,0
237,36203257,702,0,0,0,0,0
238,36213257,704,0,0,0,0,0
239,36223257,704,0,0,0,0,0
240,36233257,704,0,0,0,0,0
241,36243257,702,0,0,0,0,0
242,36253257,703,0,0,0,0,0
243,36263257,703,0,0,0,0,0
244,36273257,702,0,0,0,0,0
245,36283257,702,0,0,0,0,0
246,36293257,707,0,0,0,0,0
247,36303257,710,0,0,0,0,0
248,36313257,707,0,0,0,0,0
249,36323257,707,0,0,0,0,0
250,36333257,709,0,0,0,0,0
251,36343257,683,0,0,0,0,0
252,36353257,713,0,0,0,0,0
253,36363257,716,0,0,0,0,0
254,36373257,720,0,0,0,0,0
255,36383257,723,0,0,0,0,0
256,36393257,723,0,0,0,0,0
257,36403257,723,0,0,0,0,0
258,36413257,725,0,0,0,0,0
259,36423257,722,0,0,0,0,0
260,36433257,724,0,0,0,0,0
261,36443257,724,0,0,0,0,0
262,36453257,721,0,0,0,0,0
263,36463257,719,0,0,0,0,0
264,36473258,718,0,0,0,0,0
265,36483257,715,0,0,0,0,0
266,36493257,714,0,0,0,0,0
267,36503257,711,0,0,0,0,0
268,36513257,704,0,0,0,0,0
269,36523257,701,0,0,0,0,0
270,36533257,698,0,0,0,0,0
271,36543257,696,0,0,0,0,0
272,36553257,685,0,0,0,0,0
273,36563257,675,0,0,0,0,0
274,36573257,670,0,0,0,0,0
275,36583257,667,0,0,0,0,0
276,36593257,665,0,0,0,0,0
277,36603257,649,0,0,0,0,0
278,36613257,661,0,0,0,0,0
279,36623257,661,0,0,0,0,0
280,36633257,661,0,0,0,0,0
281,36643257,665,0,0,0,0,0
282,36653257,666,0,0,0,0,0
283,36663257,664,0,0,0,0,0
284,36673257,666,0,0,0,0,0
285,36683257,665,0,0,0,0,0
286,36693257,665,0,0,0,0,0
287,36703257,665,0,0,0,0,0
288,36713257,663,0,0,0,0,0
289,36723257,661,0,0,0,0,0
290,36733257,662,0,0,0,0,0
