seq,ts_us,s0,s1,s2,s3,s4,s5
119,39198003,0,0,741,0,0,0
120,39208003,0,0,742,0,0,0
121,39218003,0,0,741,0,0,0
122,39228003,0,0,740,0,0,0
123,39238003,0,0,739,0,0,0
124,39248003,0,0,739,0,0,0
125,39258003,0,0,740,0,0,0
126,39268003,0,0,741,0,0,0
127,39278003,0,0,742,0,0,0
128,39288003,0,0,742,0,0,0
129,39298003,0,0,741,0,0,0
130,39308003,0,0,740,0,0,0
131,39318003,0,0,740,0,0,0
132,39328003,0,0,736,0,0,0
133,39338003,0,0,733,0,0,0
134,39348003,0,0,730,0,0,0
135,39358003,0,0,731,0,0,0
136,39368003,0,0,731,0,0,0
137,39378003,0,0,730,0,0,0
138,39388003,0,0,729,0,0,0
139,39398003,0,0,730,0,0,0
140,39408003,0,0,729,0,0,0
141,39418003,0,0,731,0,0,0
142,39428003,0,0,738,0,0,0
143,39438003,0,0,715,0,0,0
144,39448003,0,0,738,0,0,0
145,39458003,0,0,739,0,0,0
146,39468003,0,0,738,0,0,0
147,39478003,0,0,736,0,0,0
148,39488003,0,0,732,0,0,0
149,39498003,0,0,732,0,0,0
150,39508003,0,0,736,0,0,0
151,39518003,0,0,737,0,0,0
152,39528003,0,0,740,0,0,0
153,39538003,0,0,738,0,0,0
154,39548003,0,0,742,0,0,0
155,39558003,0,0,742,0,0,0
156,39568003,0,0,742,0,0,0
157,39578003,0,0,743,0,0,0
158,39588003,0,0,744,0,0,0
159,39598003,0,0,743,0,0,0
160,39608003,0,0,744,0,0,0
161,39618003,0,0,743,0,0,0
162,39628003,0,0,742,0,0,0
163,39638004,0,0,743,0,0,0
164,39648003,0,0,743,0,0,0
165,39658003,0,0,742,0,0,0
166,39668003,0,0,744,0,0,0
167,39678003,0,0,744,0,0,0
168,39688003,0,0,744,0,0,0
169,39698003,0,0,743,0,0,0
170,39708003,0,0,746,0,0,0
171,39718003,0,0,745,0,0,0
172,39728003,0,0,743,0,0,0
173,39738003,0,0,740,0,0,0
174,39748003,0,0,736,0,0,0
175,39758003,0,0,734,0,0,0
176,39768003,0,0,731,0,0,0
177,39778003,0,0,729,0,0,0
178,39788003,0,0,736,0,0,0
179,39798003,0,0,730,0,0,0
180,39808003,0,0,728,0,0,0
181,39818003,0,0,730,0,0,0
182,39828003,0,0,710,0,0,0
183,39838003,0,0,732,0,0,0
184,39848003,0,0,729,0,0,0
185,39858003,0,0,731,0,0,0
186,39868003,0,0,732,0,0,0
187,39878003,0,0,731,0,0,0
188,39888003,0,0,721,0,0,0
189,39898003,0,0,727,0,0,0
190,39908003,0,0,724,0,0,0
191,39918003,0,0,722,0,0,0
192,39928003,0,0,720,0,0,0
193,39938003,0,0,715,0,0,0
194,39948003,0,0,715,0,0,0
195,39958004,0,0,717,0,0,0
196,39968003,0,0,713,0,0,0
197,39978003,0,0,717,0,0,0
198,39988003,0,0,713,0,0,0
199,39998003,0,0,712,0,0,0
200,40008003,0,0,714,0,0,0
201,40018003,0,0,716,0,0,0
202,40028003,0,0,717,0,0,0
203,40038003,0,0,720,0,0,0
204,40048003,0,0,721,0,0,0
205,40058003,0,0,724,0,0,0
206,40068003,0,0,726,0,0,0
207,40078003,0,0,728,0,0,0
208,40088003,0,0,698,0,0,0
209,40098003,0,0,729,0,0,0
210,40108003,0,0,730,0,0,0
211,40118003,0,0,727,0,0,0
212,40128003,0,0,728,0,0,0
213,40138003,0,0,729,0,0,0
214,40148003,0,0,721,0,0,0
215,40158003,0,0,731,0,0,0
216,40168003,0,0,731,0,0,0
217,40178003,0,0,730,0,0,0
218,40188003,0,0,731,0,0,0
219,40198003,0,0,729,0,0,0
220,40208003,0,0,730,0,0,0
221,40218003,0,0,683,0,0,0
222,40228003,0,0,733,0,0,0
223,40238003,0,0,735,0,0,0
224,40248003,0,0,735,0,0,0
225,40258003,0,0,736,0,0,0
226,40268003,0,0,736,0,0,0
227,40278003,0,0,737,0,0,0
228,40288003,0,0,737,0,0,0
229,40298003,0,0,736,0,0,0
230,40308003,0,0,735,0,0,0
231,40318003,0,0,737,0,0,0
232,40328003,0,0,740,0,0,0
233,40338003,0,0,741,0,0,0
234,40348003,0,0,737,0,0,0
235,40358003,0,0,737,0,0,0
236,40368003,0,0,736,0,0,0
237,40378003,0,0,740,0,0,0
238,40388003,0,0,741,0,0,0
239,40398003,0,0,741,0,0,0
240,40408003,0,0,742,0,0,0
241,40418004,0,0,740,0,0,0
242,40428003,0,0,739,0,0,0
243,40438003,0,0,734,0,0,0
244,40448003,0,0,734,0,0,0
245,40458003,0,0,736,0,0,0
246,40468003,0,0,735,0,0,0
247,40478003,0,0,734,0,0,0
248,40488003,0,0,738,0,0,0
249,40498003,0,0,741,0,0,0
250,40508003,0,0,742,0,0,0
251,40518003,0,0,742,0,0,0
252,40528003,0,0,743,0,0,0
253,40538003,0,0,742,0,0,0
254,40548003,0,0,744,0,0,0
255,40558003,0,0,743,0,0,0
256,40568003,0,0,742,0,0,0
257,40578003,0,0,744,0,0,0
258,40588003,0,0,742,0,0,0
259,40598003,0,0,744,0,0,0
260,40608003,0,0,744,0,0,0
261,40618003,0,0,745,0,0,0
262,40628003,0,0,747,0,0,0
263,40638003,0,0,748,0,0,0
264,40648003,0,0,748,0,0,0
265,40658003,0,0,747,0,0,0
266,40668003,0,0,748,0,0,0
267,40678003,0,0,739,0,0,0
268,40688003,0,0,743,0,0,0
269,40698003,0,0,744,0,0,0
270,40708003,0,0,742,0,0,0
271,40718003,0,0,741,0,0,0
272,40728003,0,0,739,0,0,0
273,40738003,0,0,738,0,0,0
274,40748003,0,0,739,0,0,0
275,40758003,0,0,739,0,0,0
276,40768003,0,0,736,0,0,0
277,40778003,0,0,734,0,0,0
278,40788003,0,0,734,0,0,0
279,40798003,0,0,731,0,0,0
280,40808003,0,0,730,0,0,0
281,40818003,0,0,727,0,0,0
282,40828003,0,0,729,0,0,0
283,40838003,0,0,728,0,0,0
284,40848003,0,0,729,0,0,0
285,40858003,0,0,728,0,0,0
286,40868003,0,0,728,0,0,0
287,40878003,0,0,726,0,0,0
288,40888003,0,0,727,0,0,0
289,40898003,0,0,728,0,0,0
290,40908003,0,0,726,0,0,0
291,40918003,0,0,727,0,0,0
292,40928003,0,0,730,0,0,0
293,40938003,0,0,729,0,0,0
294,40948003,0,0,728,0,0,0
295,40958003,0,0,728,0,0,0
296,40968003,0,0,730,0,0,0
297,40978003,0,0,731,0,0,0
298,40988003,0,0,732,0,0,0
299,40998003,0,0,695,0,0,0
300,41008003,0,0,731,0,0,0
301,41018003,0,0,733,0,0,0
302,41028003,0,0,732,0,0,0
303,41038003,0,0,732,0,0,0
304,41048003,0,0,733,0,0,0
305,41058003,0,0,732,0,0,0
306,41068003,0,0,733,0,0,0
