seq,ts_us,s0,s1,s2,s3,s4,s5
115,21763739,0,0,38,0,0,0
116,21773739,0,0,38,0,0,0
117,21783739,0,0,38,0,0,0
118,21793739,0,0,40,0,0,0
119,21803739,0,0,41,0,0,0
120,21813739,0,0,41,0,0,0
121,21823739,0,0,40,0,0,0
122,21833739,0,0,38,0,0,0
123,21843739,0,0,39,0,0,0
124,21853739,0,0,40,0,0,0
125,21863739,0,0,41,0,0,0
126,21873739,0,0,42,0,0,0
127,21883739,0,0,44,0,0,0
128,21893739,0,0,43,0,0,0
129,21903739,0,0,44,0,0,0
130,21913739,0,0,43,0,0,0
131,21923739,0,0,44,0,0,0
132,21933739,0,0,48,0,0,0
133,21943739,0,0,45,0,0,0
134,21953739,0,0,44,0,0,0
135,21963739,0,0,47,0,0,0
136,21973739,0,0,44,0,0,0
137,21983739,0,0,48,0,0,0
138,21993739,0,0,47,0,0,0
139,22003739,0,0,50,0,0,0
140,22013739,0,0,50,0,0,0
141,22023739,0,0,52,0,0,0
142,22033739,0,0,51,0,0,0
143,22043739,0,0,54,0,0,0
144,22053739,0,0,52,0,0,0
145,22063739,0,0,47,0,7,0
146,22073739,0,0,39,0,0,0
147,22083739,0,0,39,0,0,0
148,22093739,0,0,38,0,0,0
149,22103739,0,0,40,0,0,0
150,22113739,0,0,41,0,0,0
151,22123739,0,0,41,0,0,0
152,22133739,0,0,38,0,0,0
153,22143739,0,0,37,0,0,0
154,22153739,0,0,27,0,0,0
155,22163739,0,0,35,0,0,0
156,22173739,0,0,35,0,0,0
157,22183739,0,0,35,0,0,0
158,22193739,0,0,39,0,0,0
159,22203739,0,0,36,0,0,0
160,22213739,0,0,38,0,0,0
161,22223739,0,0,28,0,0,0
162,22233739,0,0,43,0,0,0
163,22243739,0,0,37,0,0,0
164,22253739,0,0,35,0,0,0
165,22263739,0,0,35,0,0,0
166,22273739,0,0,36,0,0,0
167,22283739,0,0,29,0,0,0
168,22293739,0,0,37,0,0,0
169,22303739,0,0,37,0,0,0
170,22313739,0,0,37,0,0,0
171,22323739,0,0,36,0,0,0
172,22333739,0,0,36,0,0,0
173,22343739,0,0,35,0,0,0
174,22353739,0,0,27,0,0,0
175,22363739,0,0,32,0,0,0
176,22373739,0,0,35,0,5,0
177,22383739,0,0,36,0,0,0
178,22393739,0,0,35,0,0,0
179,22403739,0,0,36,0,0,0
180,22413739,0,0,37,0,0,0
181,22423739,0,0,34,0,0,0
182,22433739,0,0,36,0,0,0
183,22443739,0,0,37,0,0,0
184,22453739,0,0,39,0,0,0
185,22463739,0,0,38,0,0,0
186,22473739,0,0,36,0,0,0
187,22483739,0,0,35,0,0,0
188,22493739,0,0,35,0,0,0
189,22503739,0,0,37,0,0,0
190,22513739,0,0,37,0,0,0
191,22523739,0,0,36,0,0,0
192,22533739,0,0,35,0,0,0
193,22543739,0,0,33,0,0,0
194,22553739,0,0,38,0,0,0
195,22563739,0,0,35,0,0,0
196,22573739,0,0,37,0,0,0
197,22583739,0,0,38,0,0,0
198,22593739,0,0,34,0,0,0
199,22603739,0,0,38,0,0,0
200,22613739,0,0,37,0,0,0
201,22623739,0,0,36,0,0,0
202,22633739,0,0,39,0,0,0
203,22643739,0,0,40,0,0,0
204,22653739,0,0,45,0,0,0
205,22663739,0,0,43,0,0,0
206,22673739,0,0,48,0,0,0
207,22683739,0,0,46,0,0,0
208,22693739,0,1,49,0,0,0
209,22703739,0,0,48,0,0,0
210,22713739,0,0,51,0,0,0
211,22723739,0,0,50,0,0,0
212,22733739,0,0,49,0,0,0
213,22743739,0,0,52,0,0,0
214,22753739,0,0,50,0,0,0
215,22763739,0,0,49,0,0,0
216,22773739,0,0,50,0,0,0
217,22783739,0,0,51,0,0,0
218,22793739,0,0,45,0,0,0
219,22803739,0,0,45,0,0,0
220,22813739,0,0,45,0,0,0
221,22823739,0,0,44,0,0,0
222,22833739,0,0,39,0,0,0
223,22843739,0,0,43,0,0,0
224,22853739,0,0,38,0,0,0
225,22863739,0,0,38,0,0,0
226,22873739,0,0,34,0,0,0
227,22883739,0,0,36,0,0,0
228,22893739,0,0,36,0,0,0
229,22903739,0,0,35,0,0,0
230,22913739,0,0,37,0,0,0
231,22923739,0,0,35,0,0,0
232,22933739,0,0,38,0,0,0
233,22943739,0,0,34,0,0,0
234,22953739,0,0,33,0,0,0
235,22963739,0,0,37,0,0,0
236,22973739,0,0,35,0,0,0
237,22983739,0,0,36,0,0,0
238,22993739,0,0,41,0,0,0
239,23003739,0,0,42,0,0,0
240,23013739,0,0,44,0,0,0
241,23023739,0,0,35,0,0,0
242,23033739,0,0,39,0,0,0
243,23043739,0,0,35,0,0,0
244,23053739,0,0,33,0,0,0
245,23063739,0,0,37,0,0,0
246,23073739,0,0,35,0,0,0
247,23083739,0,0,37,0,0,0
248,23093739,0,0,37,0,0,0
249,23103739,0,0,36,0,0,0
250,23113739,0,0,36,0,0,0
251,23123739,0,0,38,0,0,0
252,23133739,0,0,36,0,0,0
253,23143739,0,0,36,0,0,0
254,23153739,0,0,36,0,0,0
255,23163739,0,0,36,0,0,0
256,23173739,0,0,37,0,0,0
257,23183739,0,0,35,0,0,0
258,23193739,0,0,38,0,0,0
259,23203739,0,0,37,0,0,0
260,23213739,0,0,35,0,0,0
261,23223739,0,0,36,0,0,0
262,23233739,0,0,36,0,0,0
263,23243739,0,0,36,0,0,0
264,23253739,0,0,39,0,0,0
265,23263739,0,0,42,0,0,0
266,23273739,0,0,41,0,0,0
267,23283739,0,0,43,0,0,0
268,23293739,0,0,45,0,0,0
269,23303739,0,0,45,0,0,0
270,23313739,0,0,41,0,0,0
271,23323739,0,0,38,0,0,0
272,23333739,0,0,37,0,0,0
273,23343739,0,0,36,0,0,0
274,23353739,0,0,35,0,0,0
275,23363739,0,0,34,0,0,0
276,23373739,0,0,36,0,0,0
277,23383739,0,0,38,0,0,0
278,23393739,0,0,32,0,0,0
279,23403739,0,0,37,0,0,0
280,23413739,0,0,37,0,0,0
281,23423739,0,0,38,0,0,0
282,23433739,0,0,34,0,0,0
283,23443739,0,0,36,0,0,0
284,23453739,0,0,27,0,0,0
285,23463739,0,0,37,0,0,0
286,23473739,0,0,37,0,0,0
287,23483739,2,0,36,0,0,0
288,23493739,0,0,39,0,0,0
289,23503739,0,0,36,0,0,0
290,23513739,0,0,37,0,0,0
291,23523739,0,0,30,0,0,0
292,23533739,0,0,36,0,0,0
293,23543739,0,0,40,0,0,0
294,23553739,0,0,37,0,0,0
295,23563739,0,0,39,0,0,0
296,23573739,0,0,39,0,0,0
297,23583739,0,0,39,0,0,0
298,23593739,0,0,39,0,0,0
299,23603739,0,0,41,0,0,0
