seq,ts_us,s0,s1,s2,s3,s4,s5
119,38276777,0,0,498,0,0,0
120,38286777,0,0,499,0,0,0
121,38296777,0,0,501,0,0,0
122,38306777,0,0,503,0,0,0
123,38316777,0,0,503,0,0,0
124,38326777,0,0,504,0,0,0
125,38336777,0,0,500,0,0,0
126,38346777,0,0,500,0,0,0
127,38356777,0,0,498,0,0,0
128,38366777,0,0,499,0,0,0
129,38376777,0,0,499,0,0,0
130,38386777,0,1,503,0,0,0
131,38396777,0,0,503,0,0,0
132,38406777,0,0,504,0,0,0
133,38416777,0,0,504,0,0,0
134,38426777,0,0,504,0,0,0
135,38436777,0,0,502,0,0,0
136,38446777,0,0,501,0,0,0
137,38456777,0,0,500,0,0,0
138,38466777,0,0,500,0,0,0
139,38476777,0,0,499,0,0,0
140,38486777,0,0,501,0,0,0
141,38496777,0,0,500,0,0,0
142,38506777,0,0,489,0,0,0
143,38516777,0,0,502,0,0,0
144,38526777,0,0,503,0,0,4
145,38536777,0,0,500,0,0,0
146,38546777,0,0,497,0,0,0
147,38556777,0,0,495,0,0,0
148,38566777,0,0,498,0,0,0
149,38576777,0,0,498,0,0,0
150,38586777,0,0,499,0,0,0
151,38596777,0,0,502,0,0,0
152,38606777,0,0,501,0,0,0
153,38616777,0,0,503,0,0,0
154,38626777,0,0,503,0,0,0
155,38636777,0,0,503,0,0,0
156,38646777,0,0,500,0,0,0
157,38656777,0,0,498,0,0,0
158,38666777,0,0,500,0,0,0
159,38676777,0,0,500,0,0,0
160,38686777,0,0,503,0,0,0
161,38696777,0,0,505,0,0,0
162,38706777,0,0,489,0,0,0
163,38716777,0,0,504,0,0,2
164,38726777,0,0,504,0,0,0
165,38736777,0,0,503,0,0,0
166,38746777,0,0,506,0,0,0
167,38756777,0,0,500,0,0,0
168,38766777,0,0,503,0,0,0
169,38776777,0,0,505,0,0,0
170,38786777,0,0,505,0,0,0
171,38796777,0,0,506,0,0,0
172,38806777,0,0,507,0,0,0
173,38816777,0,0,506,0,0,0
174,38826777,0,0,505,0,0,0
175,38836777,0,0,489,0,0,0
176,38846777,0,0,503,0,0,0
177,38856777,0,0,505,0,0,0
178,38866777,0,0,506,0,0,0
179,38876777,0,0,508,0,0,0
180,38886777,0,0,507,0,0,0
181,38896777,0,0,505,0,0,0
182,38906777,0,0,507,0,0,0
183,38916777,0,0,505,0,0,0
184,38926777,0,0,504,0,0,0
185,38936777,0,0,502,0,0,0
186,38946777,0,0,502,0,0,0
187,38956777,0,0,502,0,0,0
188,38966777,0,0,501,0,0,0
189,38976777,0,0,505,0,0,0
190,38986777,0,0,506,0,0,0
191,38996777,0,0,506,0,0,0
192,39006777,0,0,506,0,0,0
193,39016777,0,0,507,0,0,0
194,39026777,0,0,502,0,0,0
195,39036778,0,0,505,0,0,0
196,39046777,0,0,507,0,0,0
197,39056777,0,0,501,0,0,0
198,39066777,0,0,505,0,0,0
199,39076777,0,0,508,0,0,0
200,39086777,0,0,508,0,0,0
201,39096777,0,0,509,0,0,0
202,39106777,0,0,506,0,0,0
203,39116777,0,0,505,0,0,0
204,39126777,0,0,505,0,0,0
205,39136777,0,0,503,0,0,0
206,39146777,0,0,502,0,0,0
207,39156777,0,0,506,0,0,0
208,39166777,0,0,507,0,0,0
209,39176777,0,0,505,0,0,0
210,39186777,0,0,504,0,0,0
211,39196777,0,0,507,0,0,0
212,39206777,0,0,505,0,0,0
213,39216777,0,0,503,0,0,0
214,39226777,0,0,478,0,0,0
215,39236777,0,0,504,0,0,0
216,39246777,0,0,506,0,0,0
217,39256777,0,0,507,0,0,0
218,39266777,0,0,510,0,0,0
219,39276777,0,0,510,0,0,0
220,39286777,0,0,510,0,0,0
221,39296777,0,0,484,0,0,0
222,39306777,0,0,505,0,0,0
223,39316777,0,0,505,0,0,0
224,39326777,0,0,505,0,0,0
225,39336777,0,0,508,0,0,0
226,39346777,0,0,509,0,0,0
