seq,ts_us,s0,s1,s2,s3,s4,s5
120,43006212,0,0,0,455,0,0
121,43016212,0,0,0,455,0,0
122,43026212,0,0,0,459,0,0
123,43036212,0,0,0,459,0,0
124,43046212,0,0,0,461,0,0
125,43056212,0,0,0,459,0,0
126,43066212,0,0,0,461,0,0
127,43076212,0,0,0,461,0,0
128,43086212,0,0,0,456,0,0
129,43096212,0,0,0,453,0,0
130,43106212,0,0,1,451,0,0
131,43116212,0,0,0,451,0,0
132,43126212,0,0,0,458,0,0
133,43136212,0,0,0,459,0,0
134,43146212,0,0,0,460,0,0
135,43156212,0,0,0,460,0,0
136,43166212,0,0,0,459,0,0
137,43176212,0,0,0,458,0,0
138,43186212,0,0,0,458,0,0
139,43196212,0,0,0,458,0,0
140,43206212,0,0,0,460,0,0
141,43216212,0,0,0,462,0,0
142,43226212,0,0,0,458,0,0
143,43236212,0,0,0,459,0,0
144,43246212,0,0,0,462,0,0
145,43256212,0,0,0,460,0,0
146,43266212,0,0,0,460,0,0
147,43276212,0,0,0,457,0,0
148,43286212,0,0,0,456,0,0
149,43296212,0,0,0,460,0,0
150,43306212,0,0,0,461,0,0
151,43316212,0,0,0,461,0,0
152,43326212,0,0,0,462,0,0
153,43336212,0,0,0,458,0,0
154,43346212,0,0,0,462,0,0
155,43356212,0,0,0,463,0,0
156,43366212,0,0,0,461,0,0
157,43376212,0,0,0,459,0,0
158,43386212,0,0,0,460,0,0
159,43396212,0,0,0,460,0,0
160,43406212,0,0,0,462,0,0
161,43416212,0,0,0,463,0,0
162,43426212,0,0,0,464,0,0
163,43436212,0,0,0,464,0,0
164,43446212,0,0,0,461,0,0
165,43456212,0,0,0,458,0,0
166,43466212,0,0,0,458,0,0
167,43476212,0,0,0,460,0,0
168,43486212,0,0,0,463,0,0
169,43496212,0,0,0,463,0,0
170,43506212,0,0,0,464,0,0
171,43516213,0,0,0,462,0,0
172,43526212,0,0,0,461,0,0
173,43536212,0,0,0,461,0,0
174,43546212,0,0,0,462,0,0
175,43556212,0,0,0,460,0,0
176,43566212,0,0,0,462,0,0
177,43576212,0,0,0,467,0,0
178,43586212,0,0,0,467,0,0
179,43596212,0,0,0,465,0,0
180,43606212,0,0,0,467,5,0
181,43616212,0,0,0,467,0,0
182,43626212,0,0,0,465,0,0
183,43636212,0,0,0,464,0,0
184,43646212,0,0,0,464,0,0
185,43656212,0,0,0,468,0,0
186,43666212,0,0,0,464,0,0
187,43676212,0,0,0,462,0,0
188,43686212,0,0,0,468,0,0
189,43696212,0,0,0,464,0,0
190,43706212,0,0,0,446,0,0
191,43716212,0,0,0,466,0,0
192,43726212,0,0,0,470,0,0
193,43736212,0,0,0,470,0,0
194,43746212,0,0,0,468,0,0
195,43756212,0,0,0,466,0,0
196,43766212,0,0,0,461,0,0
197,43776212,0,0,0,466,0,0
198,43786212,0,0,0,466,0,0
199,43796212,0,0,0,466,0,0
200,43806212,0,0,0,463,0,0
201,43816212,0,0,0,463,0,0
202,43826212,0,0,0,465,0,0
203,43836212,0,0,0,456,0,0
204,43846212,0,0,0,466,0,0
205,43856212,0,0,0,468,0,0
206,43866212,0,0,0,466,0,0
207,43876212,0,0,0,460,0,0
208,43886212,0,0,0,472,0,0
209,43896212,0,0,0,465,0,0
210,43906212,0,0,0,468,0,0
211,43916212,0,0,0,469,0,0
212,43926212,0,0,0,470,0,0
213,43936212,0,0,0,469,0,0
214,43946212,0,0,0,468,0,0
215,43956212,0,0,0,467,0,0
216,43966212,0,0,0,457,0,0
217,43976212,0,0,0,472,0,0
218,43986212,0,0,0,473,0,0
219,43996212,0,0,0,471,0,0
220,44006212,0,0,0,474,0,0
221,44016212,0,0,0,471,0,0
222,44026212,0,0,0,473,0,0
223,44036212,0,0,0,475,0,0
224,44046212,0,0,0,473,0,0
225,44056212,0,0,0,471,0,0
226,44066212,0,0,0,474,0,0
227,44076212,0,0,0,474,0,0
228,44086212,0,0,0,473,0,0
229,44096212,0,0,0,474,0,0
230,44106212,0,0,0,469,0,0
231,44116212,0,0,0,468,0,0
232,44126212,0,0,0,462,0,0
233,44136212,0,0,0,463,0,0
234,44146212,0,0,0,461,0,0
235,44156212,0,0,0,465,0,0
236,44166212,0,0,0,469,0,0
237,44176212,0,0,0,471,0,0
238,44186212,0,0,0,470,0,0
239,44196212,0,0,0,468,0,0
240,44206212,0,0,0,464,0,0
241,44216212,0,0,0,464,0,0
242,44226212,0,0,0,423,0,0
243,44236212,0,0,0,462,0,0
244,44246212,0,0,0,464,0,0
245,44256212,0,0,0,467,0,0
246,44266212,0,0,0,469,0,0
247,44276212,0,0,0,466,0,0
248,44286212,0,0,0,465,0,0
249,44296212,0,0,0,461,0,0
250,44306212,0,0,0,460,0,0
251,44316212,0,0,0,458,0,0
252,44326212,0,0,0,456,0,0
253,44336212,0,0,0,459,0,0
254,44346212,0,0,0,464,0,0
255,44356212,0,0,0,444,0,0
256,44366212,0,0,0,463,0,0
257,44376212,0,0,0,462,0,0
258,44386212,0,0,0,462,0,0
259,44396212,0,0,0,465,0,0
260,44406212,0,0,0,465,0,0
261,44416212,0,0,0,445,0,0
262,44426212,0,0,0,466,0,0
263,44436212,0,0,0,466,0,0
264,44446212,0,0,0,465,0,0
265,44456212,0,0,0,466,0,0
266,44466212,0,0,0,466,0,0
267,44476212,0,0,0,468,0,0
268,44486212,0,0,0,442,0,0
269,44496212,0,0,0,466,0,0
270,44506212,0,0,0,464,0,0
271,44516212,0,0,3,460,0,0
272,44526212,0,0,0,459,0,0
273,44536212,0,0,0,462,0,0
274,44546212,0,0,0,459,0,0
275,44556212,0,0,0,464,0,0
276,44566212,0,0,0,462,0,0
277,44576212,0,0,0,464,0,0
278,44586212,0,0,0,466,0,0
279,44596212,0,0,0,466,0,0
280,44606212,0,0,0,461,0,0
281,44616212,0,0,0,463,0,0
282,44626212,0,0,0,462,0,0
283,44636212,0,0,0,464,0,0
284,44646212,0,0,0,462,0,0
285,44656212,0,0,0,461,0,0
286,44666212,0,0,0,462,0,0
287,44676212,0,0,0,463,0,0
288,44686212,0,0,0,466,0,0
289,44696212,0,0,0,465,0,0
290,44706212,0,0,0,464,0,0
291,44716212,0,0,0,466,0,0
292,44726212,0,0,0,463,0,0
293,44736212,0,0,0,458,0,0
294,44746212,0,0,0,457,0,0
295,44756212,0,0,0,456,0,0
296,44766212,0,0,0,459,0,0
297,44776212,0,0,0,460,0,0
298,44786212,0,0,0,466,0,0
299,44796212,0,0,0,465,0,0
300,44806212,0,0,0,459,0,0
301,44816212,0,0,0,470,0,0
302,44826212,0,0,0,469,0,0
303,44836212,0,0,0,468,0,0
304,44846212,0,0,0,464,0,0
305,44856212,0,0,0,464,0,0
306,44866212,0,0,0,461,0,0
307,44876212,0,0,0,462,0,0
308,44886212,0,0,0,456,0,0
309,44896212,0,0,0,454,0,0
310,44906212,0,0,0,453,0,0
311,44916212,0,0,0,451,0,0
312,44926212,0,0,0,455,0,0
313,44936212,0,0,0,459,0,0
314,44946212,0,0,0,458,0,0
315,44956212,0,0,0,462,0,0
316,44966212,0,0,0,461,0,0
317,44976212,1,0,0,465,0,0
318,44986212,0,0,0,465,0,0
319,44996212,0,0,0,431,0,0
