seq,ts_us,s0,s1,s2,s3,s4,s5
115,21039454,0,0,438,0,0,0
116,21049454,0,0,440,0,0,0
117,21059454,0,0,436,0,0,0
118,21069454,0,0,429,0,0,0
119,21079454,0,0,425,0,0,0
120,21089454,0,0,423,0,0,0
121,21099454,0,0,424,0,0,0
122,21109454,0,0,428,0,0,0
123,21119454,0,0,432,0,0,0
124,21129454,0,0,432,0,0,0
125,21139454,0,0,434,0,0,0
126,21149454,0,0,433,0,0,0
127,21159454,0,0,426,0,0,0
128,21169454,0,0,422,0,0,0
129,21179454,0,0,421,0,0,0
130,21189454,0,0,421,0,0,0
131,21199454,0,0,425,0,0,0
132,21209454,0,0,429,0,0,0
133,21219454,0,0,434,0,0,0
134,21229454,0,0,430,0,0,0
135,21239454,0,0,429,0,0,0
136,21249454,0,0,427,0,0,0
137,21259454,0,0,422,0,0,0
138,21269454,0,0,421,0,0,0
139,21279454,0,0,424,0,0,0
140,21289454,0,0,425,0,0,0
141,21299454,0,0,430,0,0,0
142,21309454,0,0,433,0,0,0
143,21319454,0,0,434,0,0,0
144,21329454,0,0,432,0,0,0
145,21339454,0,0,433,0,0,0
146,21349454,0,0,434,0,0,0
147,21359454,0,0,433,0,0,0
148,21369454,0,0,432,0,0,0
149,21379454,0,0,430,0,0,0
150,21389454,0,0,432,0,0,0
151,21399454,0,0,437,0,0,0
152,21409454,0,0,435,0,0,0
153,21419454,0,0,437,0,0,0
154,21429454,0,0,439,0,0,0
155,21439454,0,0,441,0,0,0
156,21449454,0,0,441,0,0,0
157,21459454,0,0,442,0,0,0
158,21469454,0,0,442,0,0,0
159,21479454,0,0,444,0,0,0
160,21489454,0,0,443,0,0,0
161,21499454,0,0,445,0,0,0
162,21509454,0,0,443,0,0,0
163,21519454,0,0,442,0,0,0
164,21529454,0,0,440,0,0,0
165,21539454,0,0,442,0,1,0
166,21549454,0,0,443,0,0,0
167,21559454,0,0,445,0,0,0
168,21569454,0,0,446,0,0,0
169,21579454,0,0,445,0,0,0
170,21589454,0,0,445,0,0,0
171,21599454,0,0,447,0,0,0
172,21609454,0,0,442,0,0,0
173,21619454,0,0,444,0,0,0
174,21629454,0,0,443,0,0,0
175,21639454,0,0,445,0,0,0
176,21649454,0,0,442,0,0,0
177,21659454,0,0,444,0,0,0
178,21669454,0,0,444,0,6,0
179,21679454,0,0,443,0,0,0
180,21689454,0,0,443,0,0,0
181,21699454,0,0,444,0,0,0
182,21709454,0,0,445,0,0,0
183,21719454,0,0,444,0,0,0
184,21729454,0,0,444,0,0,0
185,21739454,0,0,445,0,0,0
186,21749454,0,0,445,0,0,0
187,21759454,0,0,444,0,0,0
188,21769454,0,0,444,0,0,0
189,21779454,0,0,444,0,0,0
190,21789454,0,0,445,0,0,0
191,21799454,0,0,449,0,0,0
192,21809454,0,0,446,0,0,0
193,21819454,0,0,444,0,0,0
194,21829454,0,0,446,0,0,0
195,21839454,0,0,449,0,0,0
196,21849454,0,0,449,0,0,0
197,21859454,0,0,453,0,0,0
198,21869454,0,0,452,0,0,0
199,21879454,0,0,452,0,0,0
200,21889454,0,0,453,0,0,0
201,21899454,0,0,451,0,0,0
202,21909454,0,0,450,0,0,0
203,21919454,0,0,448,0,0,0
204,21929453,0,0,448,0,0,0
205,21939454,0,0,448,0,0,0
206,21949454,0,0,447,0,0,0
207,21959454,0,0,448,0,0,0
208,21969454,0,0,446,0,0,0
209,21979454,0,0,444,0,0,0
210,21989454,0,0,402,0,0,0
211,21999454,0,0,449,0,0,0
212,22009454,0,0,445,0,0,0
213,22019454,0,0,448,0,0,0
214,22029454,0,0,451,0,0,0
215,22039454,0,0,452,0,0,0
216,22049454,0,0,449,0,0,0
217,22059454,0,0,449,0,0,0
218,22069454,0,0,452,0,0,0
219,22079454,0,0,449,0,0,0
220,22089454,0,0,448,0,0,0
221,22099454,0,0,449,0,0,0
222,22109454,0,0,446,0,0,0
223,22119454,0,0,445,0,0,0
224,22129454,0,0,448,0,0,0
225,22139454,0,0,449,0,0,0
226,22149454,0,0,451,0,0,0
227,22159454,0,0,450,0,0,0
228,22169454,0,0,449,0,0,0
229,22179454,0,0,446,0,0,0
230,22189454,0,0,450,0,0,0
231,22199454,0,0,449,0,0,0
232,22209454,0,0,446,0,0,0
233,22219454,0,0,447,0,0,0
234,22229454,0,0,448,0,0,0
235,22239454,0,0,448,0,0,0
236,22249454,0,0,448,0,0,0
237,22259454,0,0,450,0,0,0
238,22269454,0,0,447,0,0,0
239,22279454,0,0,448,0,0,0
240,22289454,0,0,450,0,0,0
241,22299454,0,0,449,0,0,0
242,22309454,0,0,446,0,0,0
243,22319454,0,0,446,0,0,0
244,22329454,0,0,442,0,0,0
245,22339454,0,0,443,0,0,0
246,22349454,0,0,443,0,0,0
247,22359454,0,0,445,0,0,0
248,22369454,0,0,444,0,0,0
249,22379454,0,0,445,0,0,0
250,22389454,0,0,444,0,0,0
251,22399454,0,0,444,0,0,0
252,22409454,0,0,445,0,0,0
253,22419454,0,0,441,0,0,0
254,22429454,0,0,442,0,0,0
255,22439454,0,0,440,0,0,0
256,22449454,0,0,442,0,0,0
257,22459454,0,0,440,0,0,0
258,22469454,0,0,441,0,0,0
259,22479454,0,0,445,0,0,0
260,22489454,0,0,445,0,0,0
261,22499454,0,0,446,0,0,0
262,22509454,0,0,404,0,0,0
263,22519454,0,0,447,0,0,0
264,22529454,0,0,447,0,0,0
265,22539454,0,0,446,0,0,0
266,22549454,0,0,444,0,0,0
267,22559454,0,0,444,0,0,0
268,22569454,0,0,447,0,0,0
269,22579454,0,0,445,0,0,0
270,22589454,0,0,452,0,0,0
271,22599454,0,0,448,0,0,0
272,22609454,0,0,444,0,0,0
273,22619454,0,0,447,0,0,0
274,22629454,0,0,445,0,0,0
275,22639454,0,0,452,0,0,0
276,22649454,0,0,450,0,0,0
277,22659454,0,0,448,0,0,0
278,22669454,0,0,450,0,0,0
279,22679454,0,0,446,0,0,0
280,22689454,0,0,447,0,0,0
281,22699454,0,0,447,0,0,0
282,22709454,0,0,449,0,0,0
283,22719454,0,0,450,0,0,0
284,22729454,0,0,451,0,0,0
285,22739454,0,0,452,0,0,0
286,22749454,0,0,448,0,0,0
287,22759454,0,0,447,0,0,0
288,22769454,0,0,449,0,0,0
289,22779454,0,0,446,0,0,0
290,22789454,0,0,447,0,0,0
291,22799454,0,0,445,0,0,0
292,22809454,0,0,447,0,0,0
293,22819454,0,0,446,0,0,0
294,22829454,0,0,452,0,0,0
295,22839454,0,0,446,0,0,0
296,22849454,0,0,448,0,0,0
297,22859454,0,0,452,0,0,0
298,22869454,0,0,451,0,0,0
299,22879454,0,0,448,0,0,0
300,22889454,0,0,447,0,0,0
301,22899454,0,0,446,0,0,0
302,22909454,0,0,444,0,0,0
303,22919454,0,0,446,0,0,0
304,22929454,0,0,444,0,0,0
305,22939454,0,0,444,0,0,0
306,22949454,0,0,444,0,0,0
307,22959454,0,0,447,0,0,0
308,22969454,0,0,446,0,0,0
309,22979454,0,0,445,0,0,0
310,22989454,0,0,446,0,0,0
311,22999454,0,0,446,0,0,0
312,23009454,0,0,446,0,0,0
313,23019454,0,0,448,0,0,0
314,23029454,0,0,446,0,0,0
