seq,ts_us,s0,s1,s2,s3,s4,s5
342,930130510,0,0,0,0,0,0
343,930140510,0,0,0,0,0,0
344,930150510,0,0,0,0,0,0
345,930160510,0,0,0,0,0,0
346,930170510,0,0,0,0,0,0
347,930180510,0,0,0,0,0,0
348,930190510,0,0,0,0,0,0
349,930200510,0,0,0,0,0,0
350,930210510,0,0,0,0,0,0
351,930220510,0,0,0,0,0,0
352,930230510,0,0,0,0,0,0
353,930240510,0,0,0,0,0,0
354,930250510,0,0,0,0,0,0
355,930260510,0,0,0,0,0,0
356,930270510,0,0,0,0,0,0
357,930280510,0,0,0,0,0,0
358,930290510,0,0,0,0,0,0
359,930300510,0,0,0,0,0,0
360,930310510,0,0,0,0,0,0
361,930320510,0,0,0,0,0,0
362,930330510,0,0,0,0,0,0
363,930340510,0,0,0,0,0,0
364,930350510,0,0,0,0,0,0
365,930360510,0,0,0,0,0,0
366,930370510,0,0,0,0,0,0
367,930380510,0,0,0,0,0,0
368,930390510,0,0,0,0,0,0
369,930400510,0,0,0,0,0,0
370,930410510,0,0,0,0,0,0
371,930420510,0,0,0,0,0,0
372,930430510,0,0,0,0,0,0
373,930440510,0,0,0,0,0,0
374,930450510,0,0,0,0,0,0
375,930460510,0,0,0,0,0,0
376,930470510,0,0,0,0,0,0
377,930480510,0,0,0,0,0,0
378,930490510,0,0,0,0,0,0
379,930500510,0,0,0,0,0,0
380,930510510,0,0,0,0,0,0
381,930520510,0,0,0,0,0,0
382,930530510,0,0,0,0,0,0
383,930540510,0,0,0,0,0,0
384,930550510,0,0,0,0,0,0
385,930560510,0,0,0,0,0,0
386,930570510,0,0,0,0,0,0
387,930580510,0,0,0,0,0,0
388,930590510,0,0,0,0,0,0
389,930600510,0,0,0,1,0,0
390,930610510,0,0,0,0,0,0
391,930620510,0,0,0,0,0,0
392,930630510,0,0,0,0,0,0
393,930640510,0,0,0,0,0,0
394,930650510,0,0,0,0,0,0
395,930660510,0,0,0,0,0,0
396,930670510,0,0,0,0,0,0
397,930680510,0,0,0,0,0,0
398,930690510,0,0,0,0,0,0
399,930700510,0,0,0,0,0,0
400,930710510,0,0,0,0,0,0
401,930720510,0,0,0,0,0,0
402,930730510,0,0,0,0,0,0
403,930740510,0,0,0,0,0,0
404,930750510,0,0,0,0,0,0
405,930760510,0,0,0,0,0,0
406,930770510,0,0,0,0,0,0
407,930780510,0,0,0,0,0,0
408,930790510,0,0,0,0,0,0
409,930800510,0,0,0,0,0,0
410,930810510,0,0,0,0,0,0
411,930820510,0,0,0,0,0,0
412,930830510,0,0,0,0,0,0
413,930840510,0,0,0,0,0,5
414,930850510,0,0,0,0,0,0
415,930860510,0,0,0,0,0,0
416,930870510,0,0,0,0,0,0
417,930880510,0,0,0,0,0,0
418,930890510,0,0,0,0,0,0
419,930900510,0,0,0,0,0,0
420,930910510,0,0,0,0,0,0
421,930920510,0,0,0,0,0,0
422,930930510,0,0,0,0,0,0
423,930940510,0,0,0,0,0,0
424,930950510,0,0,0,0,0,0
425,930960510,0,0,0,0,0,0
426,930970510,0,0,0,0,0,0
427,930980510,0,0,0,0,0,0
428,930990510,0,0,0,0,0,0
429,931000510,0,0,0,0,0,0
430,931010510,0,0,0,0,0,0
431,931020510,0,0,0,0,0,0
432,931030510,0,0,0,0,0,0
433,931040510,0,0,0,0,0,0
434,931050510,0,0,0,0,0,0
435,931060510,0,0,0,0,0,0
436,931070510,0,0,0,0,0,0
437,931080510,0,0,0,0,0,0
438,931090510,0,0,0,0,0,0
439,931100510,0,0,0,0,0,0
440,931110510,0,0,0,0,0,0
441,931120510,0,0,0,0,0,0
442,931130510,0,0,0,0,0,0
443,931140510,0,0,0,0,0,0
444,931150510,0,0,0,0,0,0
445,931160510,0,0,0,0,0,0
446,931170510,0,0,0,0,0,0
447,931180510,0,0,0,0,0,0
448,931190510,0,0,0,0,0,0
449,931200510,0,0,0,0,0,0
450,931210510,0,0,0,0,0,0
451,931220510,0,0,0,0,0,0
452,931230510,0,0,0,0,0,0
453,931240510,0,0,0,0,0,0
454,931250510,0,0,0,0,0,0
455,931260510,0,0,0,0,0,0
456,931270510,0,0,0,0,0,0
457,931280510,0,0,0,0,0,0
458,931290510,0,0,0,0,0,0
459,931300510,0,0,0,0,0,0
460,931310510,0,0,0,0,0,0
461,931320510,0,0,0,0,0,0
462,931330510,0,0,0,0,0,0
463,931340510,0,0,0,0,0,0
464,931350510,0,0,0,0,0,0
465,931360510,0,0,0,0,0,0
466,931370510,0,0,0,0,0,0
467,931380510,0,0,0,0,0,0
468,931390510,0,0,0,0,0,0
469,931400510,0,0,0,0,0,0
470,931410510,0,0,0,0,0,0
471,931420510,0,0,0,0,0,0
472,931430510,0,0,0,0,0,0
473,931440510,0,0,0,0,0,0
474,931450510,0,0,0,0,0,0
475,931460510,0,0,0,0,0,0
476,931470510,0,0,0,0,0,0
477,931480510,0,0,0,0,0,0
478,931490510,0,0,0,0,0,0
479,931500510,0,0,0,0,0,0
480,931510510,0,0,0,0,0,0
481,931520510,0,0,0,0,0,0
482,931530510,0,0,0,0,0,0
483,931540510,0,0,0,0,0,0
484,931550510,0,0,0,0,0,0
485,931560510,0,0,0,0,0,0
486,931570510,0,0,0,0,0,0
487,931580510,0,0,0,0,0,0
488,931590510,0,0,0,0,0,0
489,931600510,0,0,0,0,0,0
490,931610510,0,0,0,0,0,0
491,931620510,0,0,0,0,0,0
492,931630510,0,0,0,0,0,0
493,931640510,0,0,0,0,0,0
494,931650510,0,0,0,0,0,0
495,931660510,0,0,0,0,0,0
496,931670510,0,0,0,0,0,0
497,931680510,0,0,0,0,0,0
498,931690510,0,0,0,0,0,0
499,931700510,0,0,0,0,0,0
500,931710510,0,0,0,0,0,0
501,931720510,0,0,0,0,0,0
502,931730510,0,0,0,0,0,0
503,931740510,0,0,0,0,0,0
504,931750510,0,0,0,0,0,0
505,931760510,0,0,0,0,0,0
506,931770510,0,0,0,0,0,0
507,931780510,0,0,0,0,0,0
508,931790510,0,0,0,0,0,0
509,931800510,0,0,0,0,0,0
510,931810510,0,0,0,0,0,0
511,931820510,0,0,0,0,0,0
512,931830510,0,0,0,0,0,0
513,931840510,0,0,0,0,0,0
514,931850510,0,0,0,0,0,0
515,931860510,0,0,0,0,0,0
516,931870510,0,0,0,0,0,0
517,931880510,0,0,0,0,0,0
518,931890510,0,0,0,0,0,0
519,931900510,0,0,0,0,0,0
520,931910510,0,0,0,0,0,0
521,931920510,0,0,0,0,0,0
522,931930510,0,0,0,0,0,0
523,931940510,0,0,0,0,0,0
524,931950510,0,0,0,0,0,0
525,931960510,0,0,0,0,0,0
526,931970510,0,0,0,0,0,0
527,931980510,0,0,0,0,0,0
528,931990510,0,0,0,0,0,0
529,932000510,0,0,0,0,0,0
530,932010510,0,0,0,0,0,0
531,932020510,0,0,0,0,0,0
532,932030510,0,0,0,0,0,0
533,932040510,0,0,0,0,0,0
534,932050510,0,0,0,0,0,0
535,932060510,0,0,0,0,0,0
536,932070510,0,0,0,0,0,0
537,932080510,0,0,0,0,0,0
538,932090510,0,0,0,0,0,0
539,932100510,0,0,0,0,0,0
540,932110510,0,0,0,0,0,0
541,932120510,0,0,0,0,0,0
