seq,ts_us,s0,s1,s2,s3,s4,s5
124,57872243,405,0,0,0,0,0
125,57882243,402,0,0,0,0,0
126,57892243,402,0,0,0,0,0
127,57902243,402,0,0,0,0,0
128,57912243,402,0,0,0,0,0
129,57922243,401,0,0,0,0,0
130,57932243,394,0,0,0,0,0
131,57942243,394,0,0,0,0,0
132,57952243,393,0,0,0,0,0
133,57962243,392,0,0,0,0,0
134,57972243,395,0,0,0,0,0
135,57982243,397,0,0,0,0,0
136,57992243,399,0,0,0,0,0
137,58002243,399,0,0,0,0,0
138,58012243,398,0,0,0,0,0
139,58022243,392,0,0,0,0,0
140,58032243,392,0,0,0,0,0
141,58042243,392,0,0,0,0,0
142,58052243,394,0,0,0,0,0
143,58062243,397,0,0,0,0,6
144,58072243,400,0,0,0,0,0
145,58082243,400,0,0,0,0,0
146,58092243,396,0,0,0,0,0
147,58102243,392,0,0,0,0,0
148,58112243,394,0,0,0,0,0
149,58122243,395,0,0,0,0,0
150,58132243,399,0,0,0,0,0
151,58142243,399,0,0,0,0,0
152,58152243,403,0,0,0,0,0
153,58162243,405,0,0,0,0,0
154,58172243,406,0,0,0,0,0
155,58182243,410,0,0,0,0,0
156,58192243,411,0,0,0,0,0
157,58202243,409,0,0,0,0,0
158,58212243,408,0,0,0,0,0
159,58222243,407,0,0,0,0,0
160,58232243,399,0,0,0,0,0
161,58242243,399,0,0,0,0,0
162,58252243,405,0,0,0,0,0
163,58262243,411,0,0,0,0,0
164,58272243,413,0,0,0,0,0
165,58282243,414,0,0,0,0,0
166,58292243,413,0,0,0,0,0
167,58302243,414,0,0,0,0,0
168,58312243,417,0,0,0,0,0
169,58322243,417,0,0,0,0,0
170,58332243,413,0,0,0,0,0
171,58342243,414,0,0,0,0,0
172,58352243,415,0,0,0,0,0
173,58362243,411,0,0,0,0,0
174,58372243,420,0,0,0,0,0
175,58382243,419,0,0,0,0,0
176,58392243,421,0,0,0,0,0
177,58402243,418,0,0,0,0,0
178,58412243,412,0,0,0,0,0
179,58422243,406,0,0,0,0,0
180,58432243,403,0,0,0,0,0
181,58442243,401,0,0,0,0,0
182,58452243,403,0,0,0,0,0
183,58462243,406,0,0,0,0,0
184,58472243,410,0,0,0,0,0
185,58482243,414,0,0,0,0,0
186,58492243,418,0,0,0,0,0
187,58502243,422,0,0,0,0,0
188,58512243,423,0,0,0,0,0
189,58522243,422,0,0,0,0,0
190,58532243,420,0,0,0,0,0
191,58542243,422,0,0,0,0,0
192,58552243,420,0,0,0,0,0
193,58562243,421,0,0,0,0,0
194,58572243,421,0,0,0,0,0
195,58582243,421,0,0,0,0,0
196,58592243,424,0,0,0,0,0
197,58602243,428,0,0,0,0,0
198,58612243,430,0,0,0,0,0
199,58622243,430,0,2,0,0,0
200,58632243,430,0,0,0,0,0
201,58642243,426,0,0,0,0,0
202,58652243,427,0,0,0,0,0
203,58662243,428,0,0,0,0,0
204,58672243,429,0,0,0,0,0
205,58682243,432,0,0,0,0,0
206,58692243,438,0,0,0,0,0
207,58702243,442,0,0,0,0,0
208,58712243,442,0,0,0,0,0
209,58722243,441,0,0,0,0,0
210,58732243,442,0,0,0,0,0
211,58742243,434,0,0,0,0,0
212,58752243,431,0,0,0,0,0
213,58762243,429,0,0,0,0,0
214,58772243,431,0,0,0,0,0
215,58782243,431,0,0,0,0,0
216,58792243,431,0,0,0,0,0
217,58802243,436,0,0,0,0,0
218,58812243,436,0,0,0,0,0
219,58822243,433,0,0,0,0,0
220,58832243,434,0,0,0,0,0
221,58842243,432,0,0,0,0,0
222,58852243,430,0,0,0,0,0
223,58862243,434,0,0,0,0,0
224,58872243,438,0,0,0,0,0
225,58882243,440,0,0,0,0,0
226,58892243,444,0,0,0,0,0
227,58902243,442,0,0,0,0,0
228,58912243,443,0,0,0,0,0
229,58922243,443,0,0,0,0,0
230,58932243,441,0,0,0,0,0
231,58942243,437,0,0,0,0,0
232,58952243,436,0,0,0,0,0
233,58962244,432,0,0,0,0,0
234,58972243,429,0,0,0,0,0
235,58982243,425,0,0,0,0,0
236,58992243,424,0,0,0,0,0
237,59002243,415,0,0,0,0,0
238,59012243,413,0,0,0,0,0
239,59022243,407,0,0,0,0,0
240,59032243,407,0,0,0,0,0
241,59042243,409,0,0,0,0,0
242,59052243,414,0,0,0,0,0
243,59062243,417,0,0,0,0,0
244,59072243,420,0,0,0,0,0
245,59082243,425,0,0,0,0,0
246,59092243,425,0,0,0,0,0
247,59102243,426,0,0,0,0,0
248,59112243,425,0,0,0,0,0
249,59122243,425,0,0,0,0,0
250,59132243,428,0,0,0,0,0
251,59142243,430,0,0,0,0,0
252,59152243,429,0,0,0,0,0
253,59162243,431,0,0,0,0,0
254,59172243,427,0,0,0,0,0
255,59182243,425,0,0,0,0,0
256,59192243,425,0,0,0,0,0
257,59202243,424,0,0,0,0,0
258,59212243,424,0,0,0,0,0
259,59222243,395,0,0,0,0,0
260,59232243,426,0,0,0,0,0
261,59242243,421,0,0,0,0,0
262,59252243,417,0,0,0,0,0
263,59262243,418,0,0,0,0,0
264,59272243,420,0,0,0,0,0
265,59282243,425,0,0,0,0,0
266,59292243,428,0,0,0,0,0
267,59302243,431,0,0,0,0,0
268,59312243,431,0,0,0,0,0
269,59322243,429,0,0,0,0,0
270,59332243,427,0,0,0,0,0
271,59342243,423,0,0,0,0,0
272,59352243,424,0,0,0,0,0
273,59362243,424,0,0,0,0,0
274,59372243,424,0,0,0,0,0
275,59382243,423,0,0,0,0,0
276,59392243,426,0,0,0,0,0
277,59402243,424,0,0,0,0,0
278,59412243,425,0,0,0,0,0
279,59422243,425,0,0,0,0,0
280,59432243,426,0,0,0,0,0
281,59442243,425,0,0,0,0,0
282,59452243,427,0,0,0,0,0
283,59462243,428,0,0,0,0,0
284,59472243,426,0,0,0,0,0
285,59482243,426,0,0,0,0,0
286,59492243,425,0,0,0,0,0
287,59502243,430,0,0,0,0,0
288,59512243,429,0,0,0,0,0
289,59522243,428,0,0,0,0,0
290,59532243,427,0,0,0,0,0
291,59542243,429,0,0,0,0,0
292,59552243,429,0,0,0,0,0
293,59562243,426,0,0,0,0,0
294,59572243,424,0,0,0,0,0
295,59582243,422,0,0,0,0,0
296,59592243,412,0,0,0,0,0
297,59602243,408,0,0,0,0,0
298,59612243,408,0,0,0,0,0
299,59622243,409,0,0,0,0,0
300,59632243,411,0,0,0,0,0
301,59642243,418,0,0,0,0,0
302,59652243,419,0,0,0,0,0
303,59662243,418,0,0,0,0,0
304,59672243,411,0,0,0,0,0
305,59682243,409,0,0,0,0,0
306,59692243,409,0,0,0,0,0
307,59702243,409,0,0,0,0,0
