seq,ts_us,s0,s1,s2,s3,s4,s5
117,28822948,322,0,0,0,0,0
118,28832948,319,0,0,0,0,0
119,28842948,319,0,0,0,0,0
120,28852948,321,0,0,0,0,0
121,28862948,327,0,0,0,0,0
122,28872948,328,0,0,0,0,0
123,28882948,324,0,0,0,0,0
124,28892948,325,0,0,0,0,0
125,28902948,320,0,0,0,0,0
126,28912948,290,0,0,0,0,0
127,28922948,322,0,0,0,0,0
128,28932948,319,0,0,0,0,0
129,28942948,316,0,0,0,0,0
130,28952948,312,0,0,0,0,0
131,28962948,313,0,0,0,0,0
132,28972948,313,0,0,0,0,0
133,28982948,313,0,0,0,0,0
134,28992948,313,0,0,2,0,0
135,29002948,317,0,0,0,0,0
136,29012948,323,0,0,0,0,0
137,29022948,328,0,0,0,0,0
138,29032948,328,0,0,0,0,0
139,29042948,327,0,0,0,0,0
140,29052948,327,0,0,0,0,0
141,29062948,327,0,0,0,0,0
142,29072948,326,0,0,0,0,0
143,29082948,328,0,0,0,0,0
144,29092948,329,0,0,0,0,0
145,29102948,326,0,0,0,0,0
146,29112948,286,0,0,0,0,0
147,29122948,320,0,0,0,0,0
148,29132948,318,0,0,0,0,0
149,29142948,314,0,0,0,0,0
150,29152948,312,0,0,0,0,0
151,29162948,312,0,0,0,0,0
152,29172948,313,0,0,0,0,0
153,29182948,312,0,0,0,0,0
154,29192948,312,0,0,0,0,0
155,29202948,313,0,0,0,0,0
156,29212948,314,0,0,0,0,0
157,29222948,313,0,0,0,0,0
158,29232948,312,0,0,0,0,0
159,29242948,310,0,0,0,0,0
160,29252948,312,0,0,0,0,0
161,29262948,313,0,0,0,0,0
162,29272948,313,0,0,0,0,0
163,29282948,312,0,0,0,0,0
164,29292948,313,0,0,0,0,0
165,29302948,311,0,0,0,0,0
166,29312948,314,0,0,0,0,0
167,29322948,313,0,0,0,0,0
168,29332948,314,0,0,0,0,0
169,29342948,314,0,0,0,0,0
170,29352948,315,0,0,0,0,0
171,29362948,312,0,0,0,0,0
172,29372948,318,0,0,0,0,0
173,29382948,281,0,0,0,0,0
174,29392948,321,0,0,0,0,0
175,29402948,321,0,0,0,0,0
176,29412948,320,0,0,0,0,0
177,29422948,316,0,0,0,0,0
178,29432948,319,0,0,0,0,0
179,29442948,280,0,0,0,0,0
180,29452948,322,0,0,0,0,0
181,29462948,320,0,0,0,0,0
182,29472948,320,0,0,0,0,0
183,29482948,323,0,0,0,0,0
184,29492948,320,0,0,0,0,0
185,29502948,319,0,0,0,0,0
186,29512948,325,0,0,0,0,0
187,29522948,326,0,0,0,0,0
188,29532948,328,0,0,0,0,0
189,29542948,330,0,0,0,0,0
190,29552948,328,0,0,0,0,0
191,29562948,331,0,0,0,0,0
192,29572948,330,0,0,0,0,0
193,29582948,328,0,0,0,0,0
194,29592948,328,0,0,0,0,0
195,29602948,329,0,0,0,0,0
196,29612948,330,0,0,0,0,0
197,29622948,330,0,0,0,0,0
198,29632948,293,0,0,0,0,0
199,29642948,319,0,0,0,0,0
200,29652948,320,0,0,0,0,0
201,29662948,320,0,0,0,0,0
202,29672948,320,0,0,0,0,0
203,29682948,315,0,0,0,0,0
204,29692948,319,0,0,0,0,0
205,29702948,320,0,0,0,0,0
206,29712948,323,0,0,0,0,0
207,29722948,328,0,0,0,0,0
208,29732948,329,0,0,0,0,0
209,29742948,330,0,0,0,0,0
210,29752948,333,0,0,0,0,0
211,29762948,330,0,0,0,0,0
212,29772948,330,0,0,0,0,0
213,29782948,331,0,0,0,0,0
214,29792948,332,0,0,0,0,0
215,29802948,331,0,0,0,0,0
216,29812948,333,0,0,0,0,0
217,29822948,332,0,0,0,0,0
218,29832948,334,0,0,0,0,0
219,29842948,334,0,0,0,0,0
220,29852948,334,0,0,0,0,0
221,29862948,333,0,0,0,0,0
