seq,ts_us,s0,s1,s2,s3,s4,s5
117,30572240,1178,1242,0,979,234,989
118,30582240,1178,1242,0,978,236,992
119,30592240,1177,1242,0,978,232,995
120,30602240,1177,1240,0,980,234,998
121,30612240,1173,1239,0,980,238,995
122,30622240,1175,1241,0,980,232,998
123,30632240,1177,1241,0,980,233,1002
124,30642240,1176,1241,0,980,239,1001
125,30652240,1176,1241,0,980,236,1001
126,30662240,1181,1243,0,982,237,1004
127,30672240,1177,1243,0,981,235,1003
128,30682240,1180,1241,0,981,236,1009
129,30692240,1177,1240,0,981,237,1006
130,30702240,1178,1240,0,981,238,1008
131,30712240,1181,1240,0,940,201,991
132,30722240,1174,1241,0,982,245,1019
133,30732240,1176,1241,0,983,237,1010
134,30742240,1176,1240,0,982,244,1008
135,30752240,1177,1241,0,981,240,1009
136,30762240,1176,1242,0,982,244,1014
137,30772240,1178,1240,0,982,239,1009
138,30782240,1176,1243,0,982,242,1012
139,30792240,1176,1240,0,983,246,1015
140,30802240,1179,1243,0,983,244,1012
141,30812240,1179,1242,0,983,244,1012
142,30822240,1180,1243,0,981,245,1013
143,30832240,1176,1242,0,983,246,1012
144,30842240,1178,1246,0,982,249,1002
145,30852240,1178,1242,0,983,243,1004
146,30862240,1180,1239,0,984,246,1001
147,30872240,1180,1244,0,983,246,996
148,30882240,1181,1242,0,983,243,977
149,30892240,1178,1244,0,983,242,0
150,30902240,1181,1243,0,985,239,0
151,30912240,1180,1244,0,981,234,0
152,30922240,1183,1245,0,985,231,0
153,30932240,1179,1244,0,984,228,0
154,30942240,1182,1243,0,984,228,0
155,30952240,1182,1247,0,984,224,0
156,30962240,1184,1245,0,985,223,0
157,30972240,1181,1243,0,983,222,0
158,30982240,1185,1249,0,986,221,0
159,30992240,1183,1248,0,986,220,0
160,31002240,1186,1250,0,987,218,0
161,31012240,1184,1248,0,985,218,0
162,31022240,1190,1251,0,986,215,0
163,31032240,1184,1249,0,982,214,0
164,31042240,1187,1150,0,925,187,0
165,31052240,1189,1251,0,984,207,0
166,31062240,1189,1254,0,983,205,0
167,31072240,1190,1253,0,983,204,0
168,31082240,1192,1254,0,984,197,0
169,31092240,1189,1254,0,984,186,0
170,31102240,1195,1254,0,982,145,0
171,31112240,1195,1258,0,983,176,0
172,31122240,1197,1259,0,979,171,0
173,31132240,1203,1259,0,976,164,0
174,31142240,1201,1262,0,979,164,0
175,31152240,1200,1263,0,977,155,0
176,31162240,1201,1265,0,976,149,0
177,31172241,1158,1186,0,892,143,0
178,31182240,1209,1271,0,973,138,0
179,31192240,1209,1271,0,971,138,583
180,31202240,1210,1271,0,972,136,698
181,31212240,1210,1273,0,971,137,0
182,31222240,1211,1273,0,968,137,0
183,31232240,1215,1275,0,970,132,0
184,31242241,1217,1277,0,977,123,0
185,31252240,1214,1277,0,970,122,0
186,31262240,1216,1275,0,970,120,0
187,31272240,1218,1277,0,969,117,0
188,31282240,1216,1276,0,968,119,0
189,31292240,1219,1281,0,968,116,0
190,31302240,1218,1282,0,969,119,0
191,31312240,1222,1281,0,967,118,0
192,31322240,1221,1281,0,968,118,0
193,31332240,1221,1282,0,967,117,0
194,31342240,1221,1282,0,966,120,0
195,31352240,1219,1282,0,966,118,0
196,31362240,1222,1280,0,967,119,0
197,31372240,1224,1283,0,962,119,0
198,31382240,1223,1282,0,963,119,0
199,31392240,1225,1285,0,964,118,0
200,31402240,1225,1287,0,961,117,0
201,31412240,1226,1288,0,963,117,0
202,31422240,1224,1287,0,958,116,0
203,31432240,1227,1286,0,962,122,0
204,31442240,1228,1291,0,955,112,0
205,31452240,1227,1288,0,955,111,0
206,31462240,1229,1291,0,956,110,0
207,31472240,1229,1291,0,954,105,0
208,31482240,1230,1291,0,957,106,0
209,31492240,1230,1293,0,954,107,0
210,31502240,1232,1293,0,954,108,0
211,31512240,1231,1293,0,953,110,0
212,31522240,1233,1294,0,953,106,0
213,31532240,1233,1295,0,949,102,0
214,31542240,1236,1295,0,952,105,0
215,31552240,1235,1296,0,951,105,0
216,31562240,1236,1296,0,951,103,0
217,31572240,1235,1297,0,949,109,0
218,31582240,1237,1297,0,950,107,0
219,31592240,1234,1291,0,952,108,0
220,31602240,1235,1297,0,955,110,0
221,31612240,1235,1297,0,952,111,0
222,31622240,1234,1298,0,952,112,0
223,31632240,1137,1290,0,952,112,0
224,31642240,1233,1295,0,952,113,0
225,31652240,1236,1296,0,953,115,0
226,31662240,1234,1296,0,952,114,0
227,31672240,1235,1295,0,955,115,0
228,31682240,1237,1297,0,957,115,0
229,31692240,1237,1295,0,953,114,0
230,31702240,1236,1297,0,954,116,0
231,31712240,1237,1297,0,953,117,0
232,31722240,1238,1297,0,953,125,0
233,31732240,1235,1299,0,955,116,0
234,31742240,1239,1299,0,953,119,0
235,31752240,1237,1296,0,953,121,0
236,31762240,1239,1300,0,954,121,0
237,31772240,1237,1299,0,953,121,0
238,31782240,1237,1296,0,955,123,0
239,31792240,1236,1306,0,955,123,0
240,31802240,1235,1300,0,955,122,0
241,31812240,1234,1298,0,957,127,0
242,31822240,1233,1299,0,955,127,0
243,31832240,1234,1297,0,958,129,0
244,31842240,1234,1298,0,957,130,0
245,31852240,1234,1295,0,958,130,0
246,31862240,1230,1295,0,963,132,0
247,31872240,1228,1293,0,961,135,0
248,31882240,1230,1293,0,963,138,0
249,31892240,1226,1293,0,964,134,0
250,31902240,1229,1290,0,963,136,0
251,31912240,1223,1288,0,965,139,0
252,31922240,1223,1285,0,967,151,0
253,31932240,1223,1283,0,968,151,0
254,31942240,1221,1281,0,971,152,0
255,31952240,1219,1279,0,971,153,0
256,31962240,1219,1273,0,969,155,0
257,31972240,1218,1279,0,970,159,586
258,31982240,1215,1275,0,971,152,676
259,31992240,1214,1276,0,973,160,702
260,32002240,1213,1275,0,971,163,696
261,32012240,1212,1276,0,971,166,595
262,32022240,1212,1276,0,974,167,630
263,32032241,1167,1194,0,891,167,522
264,32042240,1214,1278,0,971,167,0
265,32052240,1213,1280,0,974,169,0
266,32062240,1213,1274,0,977,167,0
267,32072240,1212,1274,0,974,171,0
268,32082240,1211,1273,0,978,169,0
269,32092240,1214,1274,0,976,172,0
270,32102240,1217,1276,0,978,171,0
271,32112240,1211,1276,0,979,177,0
272,32122240,1214,1274,0,977,178,0
273,32132240,1216,1276,0,975,178,0
274,32142240,1215,1274,0,976,180,0
275,32152240,1217,1274,0,978,172,0
276,32162240,1214,1275,0,979,174,0
277,32172240,1211,1275,0,980,175,636
