seq,ts_us,s0,s1,s2,s3,s4,s5
137,118572488,0,35,636,846,0,207
138,118582488,0,46,667,840,0,205
139,118592488,0,47,652,830,0,200
140,118602488,0,47,632,826,0,198
141,118612488,0,48,620,820,0,186
142,118622488,0,47,610,812,0,179
143,118632488,0,25,582,738,0,143
144,118642488,0,51,582,802,0,162
145,118652488,0,53,568,791,0,148
146,118662488,0,55,555,781,0,120
147,118672488,0,58,541,766,0,105
148,118682488,0,61,530,751,0,87
149,118692488,0,69,507,738,0,73
150,118702488,0,73,493,718,0,57
151,118712488,0,74,487,697,0,38
152,118722488,0,75,476,676,0,18
153,118732488,0,76,464,652,0,0
154,118742488,0,82,438,628,0,0
155,118752488,0,86,416,601,0,0
156,118762488,0,88,383,565,0,0
157,118772488,0,91,350,507,0,0
158,118782488,0,94,315,461,0,0
159,118792488,0,100,300,407,0,0
160,118802488,0,106,279,339,0,0
161,118812488,0,110,253,284,0,0
162,118822488,0,110,215,208,0,0
163,118832488,0,115,216,196,0,0
164,118842488,0,118,201,161,0,0
165,118852488,0,121,177,125,0,0
166,118862488,0,132,164,103,0,0
167,118872488,0,140,151,88,0,0
168,118882488,0,145,152,82,0,0
169,118892488,0,151,149,76,0,0
170,118902488,0,156,148,76,0,0
171,118912488,0,160,142,70,0,0
172,118922488,0,166,141,69,0,0
173,118932488,0,172,141,68,0,0
174,118942488,0,176,140,63,0,0
175,118952488,0,182,142,60,0,0
176,118962488,0,187,142,61,0,0
177,118972488,0,191,144,57,0,0
178,118982488,0,194,147,56,0,0
179,118992488,0,195,148,56,0,0
180,119002488,0,198,150,57,0,0
181,119012488,0,199,147,58,0,0
182,119022488,0,200,152,59,0,0
183,119032488,0,201,154,57,0,0
184,119042488,0,202,153,56,0,0
185,119052488,0,203,154,54,0,0
186,119062488,0,204,153,53,0,0
187,119072488,0,204,155,51,0,0
188,119082488,0,203,156,53,0,0
189,119092488,0,205,157,52,0,0
190,119102488,0,205,158,52,0,0
191,119112488,0,206,159,49,0,0
192,119122488,0,206,157,49,0,0
193,119132488,0,206,154,49,0,0
194,119142488,0,207,156,46,0,0
195,119152488,0,206,153,47,0,0
196,119162488,0,209,153,46,0,0
197,119172488,0,209,155,47,0,0
198,119182488,0,210,153,45,0,0
199,119192488,0,208,154,44,0,0
200,119202488,0,208,152,46,0,0
201,119212488,0,211,153,44,0,0
202,119222488,0,211,159,43,0,0
203,119232488,0,212,159,41,0,0
204,119242488,0,225,165,29,0,0
205,119252488,0,237,164,25,0,0
206,119262488,12,251,165,25,0,0
207,119272488,46,288,168,22,0,0
208,119282488,80,330,171,25,0,0
209,119292488,125,371,173,25,0,0
210,119302488,200,428,179,25,0,0
211,119312488,280,494,179,22,0,0
212,119322488,356,562,181,24,0,0
213,119332488,460,627,186,24,0,0
214,119342489,566,688,191,23,0,0
215,119352488,663,748,196,23,0,0
216,119362488,738,804,193,24,0,0
217,119372488,805,859,200,26,0,0
218,119382488,869,912,207,25,0,0
219,119392488,937,953,208,32,0,0
220,119402488,981,997,217,37,0,0
221,119412488,1033,1039,224,39,0,0
222,119422488,1071,1068,232,44,0,0
223,119432488,1114,1105,234,46,0,0
224,119442488,1142,1136,248,51,5,0
225,119452488,1177,1169,257,57,0,0
226,119462488,1211,1196,269,60,0,0
227,119472488,1243,1225,275,57,0,0
228,119482488,1273,1250,277,61,0,0
229,119492488,1299,1270,293,60,0,0
230,119502488,1318,1292,299,66,0,0
231,119512488,1338,1310,300,67,0,0
232,119522488,1361,1330,307,77,0,0
233,119532488,1380,1351,313,64,0,0
234,119542488,1397,1371,316,64,0,0
235,119552488,1415,1392,329,73,0,0
236,119562488,1432,1405,341,70,0,0
237,119572488,1446,1427,357,79,0,0
238,119582488,1459,1441,370,87,0,0
239,119592488,1468,1453,374,96,0,0
240,119602488,1480,1466,400,111,0,0
241,119612488,1490,1476,420,124,0,0
242,119622488,1498,1484,446,156,0,0
243,119632488,1506,1490,483,184,0,0
244,119642488,1509,1496,525,214,0,0
